    # time       flux      error   full_mod       base    transit   det_flux
8562.358061   0.999081   0.000930   1.000004   1.000004   1.000000   0.999077
8562.359449   0.999409   0.000930   1.000004   1.000004   1.000000   0.999405
8562.360838   0.999730   0.000929   1.000004   1.000004   1.000000   0.999726
8562.362227   0.999548   0.000930   1.000004   1.000004   1.000000   0.999544
8562.363616   0.999994   0.000932   1.000004   1.000004   1.000000   0.999990
8562.365005   1.001212   0.000930   1.000004   1.000004   1.000000   1.001208
8562.366394   1.000382   0.000929   1.000004   1.000004   1.000000   1.000378
8562.367783   0.999548   0.000932   1.000004   1.000004   1.000000   0.999544
8562.369171   1.001272   0.000930   1.000004   1.000004   1.000000   1.001268
8562.370560   0.999949   0.000930   1.000004   1.000004   1.000000   0.999945
8562.371949   0.999187   0.000929   1.000004   1.000004   1.000000   0.999183
8562.373338   0.999690   0.000931   1.000004   1.000004   1.000000   0.999686
8562.374727   1.001839   0.000931   1.000004   1.000004   1.000000   1.001835
8562.376116   1.000099   0.000929   1.000004   1.000004   1.000000   1.000095
8562.377505   0.999321   0.000930   1.000004   1.000004   1.000000   0.999317
8562.378893   1.000485   0.000931   1.000004   1.000004   1.000000   1.000481
8562.380282   0.999800   0.000931   1.000004   1.000004   1.000000   0.999796
8562.381671   1.000143   0.000930   1.000004   1.000004   1.000000   1.000139
8562.383060   0.999618   0.000929   1.000004   1.000004   1.000000   0.999614
8562.384449   1.001463   0.000929   1.000004   1.000004   1.000000   1.001459
8562.385838   1.000837   0.000930   1.000004   1.000004   1.000000   1.000833
8562.387227   1.001083   0.000932   1.000004   1.000004   1.000000   1.001079
8562.388615   1.000297   0.000930   1.000004   1.000004   1.000000   1.000293
8562.390004   1.000553   0.000929   1.000004   1.000004   1.000000   1.000549
8562.391393   0.999802   0.000929   1.000004   1.000004   1.000000   0.999798
8562.392782   0.999663   0.000930   1.000004   1.000004   1.000000   0.999659
8562.394171   1.001176   0.000931   1.000004   1.000004   1.000000   1.001172
8562.395560   0.998666   0.000930   1.000004   1.000004   1.000000   0.998662
8562.396949   1.001102   0.000930   1.000004   1.000004   1.000000   1.001098
8562.398337   0.999206   0.000930   1.000004   1.000004   1.000000   0.999202
8562.399726   0.999384   0.000931   1.000004   1.000004   1.000000   0.999380
8562.401115   1.000565   0.000931   1.000004   1.000004   1.000000   1.000561
8562.402504   0.998222   0.000930   1.000004   1.000004   1.000000   0.998218
8562.403893   1.000349   0.000930   1.000004   1.000004   1.000000   1.000345
8562.405282   0.999648   0.000932   1.000004   1.000004   1.000000   0.999644
8562.406671   0.999379   0.000929   1.000004   1.000004   1.000000   0.999375
8562.408059   0.999498   0.000929   1.000004   1.000004   1.000000   0.999494
8562.409448   0.999629   0.000930   1.000004   1.000004   1.000000   0.999625
8562.410837   0.999688   0.000930   1.000004   1.000004   1.000000   0.999684
8562.412226   0.998967   0.000930   1.000004   1.000004   1.000000   0.998963
8562.413615   0.999333   0.000929   1.000004   1.000004   1.000000   0.999329
8562.415004   0.999883   0.000930   1.000004   1.000004   1.000000   0.999879
8562.416393   1.000215   0.000930   1.000004   1.000004   1.000000   1.000211
8562.417781   1.000069   0.000931   1.000004   1.000004   1.000000   1.000065
8562.419170   1.001149   0.000930   1.000004   1.000004   1.000000   1.001145
8562.420559   1.000414   0.000931   1.000004   1.000004   1.000000   1.000410
8562.421948   1.001280   0.000931   1.000004   1.000004   1.000000   1.001276
8562.423337   1.000101   0.000930   1.000004   1.000004   1.000000   1.000097
8562.424726   0.998592   0.000930   1.000004   1.000004   1.000000   0.998588
8562.426115   0.999769   0.000930   1.000004   1.000004   1.000000   0.999765
8562.427503   1.000280   0.000931   1.000004   1.000004   1.000000   1.000276
8562.428892   1.000840   0.000930   1.000004   1.000004   1.000000   1.000836
8562.430281   0.998789   0.000930   1.000004   1.000004   1.000000   0.998785
8562.431670   0.999818   0.000930   1.000004   1.000004   1.000000   0.999814
8562.433059   0.999627   0.000932   1.000004   1.000004   1.000000   0.999623
8562.434448   0.998779   0.000929   1.000004   1.000004   1.000000   0.998775
8562.435837   1.001346   0.000931   1.000004   1.000004   1.000000   1.001342
8562.437225   0.999939   0.000931   1.000004   1.000004   1.000000   0.999935
8562.438614   0.999802   0.000932   1.000004   1.000004   1.000000   0.999798
8562.440003   0.999982   0.000929   1.000004   1.000004   1.000000   0.999978
8562.441392   0.999984   0.000930   1.000004   1.000004   1.000000   0.999980
8562.442781   1.001781   0.000930   1.000004   1.000004   1.000000   1.001777
8562.444170   0.999673   0.000930   1.000004   1.000004   1.000000   0.999669
8562.445559   1.000772   0.000930   1.000004   1.000004   1.000000   1.000768
8562.446947   0.999737   0.000931   1.000004   1.000004   1.000000   0.999733
8562.448336   1.000943   0.000929   1.000004   1.000004   1.000000   1.000939
8562.449725   1.001033   0.000931   1.000004   1.000004   1.000000   1.001029
8562.451114   1.000074   0.000931   1.000004   1.000004   1.000000   1.000070
8562.452503   1.000126   0.000931   1.000004   1.000004   1.000000   1.000122
8562.453892   0.998872   0.000930   1.000004   1.000004   1.000000   0.998868
8562.455281   0.999713   0.000929   1.000004   1.000004   1.000000   0.999709
8562.456669   1.001079   0.000931   1.000004   1.000004   1.000000   1.001075
8562.458058   1.001293   0.000930   1.000004   1.000004   1.000000   1.001289
8562.459447   1.001769   0.000931   1.000004   1.000004   1.000000   1.001765
8562.460836   1.000141   0.000929   1.000004   1.000004   1.000000   1.000137
8562.462225   1.000176   0.000932   1.000004   1.000004   1.000000   1.000172
8562.463614   0.999999   0.000930   1.000004   1.000004   1.000000   0.999995
8562.465003   1.000546   0.000930   1.000004   1.000004   1.000000   1.000542
8562.466391   0.999401   0.000930   1.000004   1.000004   1.000000   0.999397
8562.467780   0.999290   0.000928   1.000004   1.000004   1.000000   0.999286
8562.469169   0.998754   0.000930   1.000004   1.000004   1.000000   0.998750
8562.470558   0.999485   0.000930   1.000004   1.000004   1.000000   0.999481
8562.471947   0.999729   0.000930   1.000004   1.000004   1.000000   0.999725
8562.473336   0.999125   0.000931   1.000004   1.000004   1.000000   0.999121
8562.474725   1.000437   0.000930   1.000004   1.000004   1.000000   1.000433
8562.476113   0.999301   0.000929   1.000004   1.000004   1.000000   0.999297
8562.477502   0.997885   0.000930   1.000004   1.000004   1.000000   0.997881
8562.478891   0.999702   0.000931   1.000004   1.000004   1.000000   0.999698
8562.480280   1.000962   0.000930   1.000004   1.000004   1.000000   1.000958
8562.481669   0.999943   0.000930   1.000004   1.000004   1.000000   0.999939
8562.483058   1.001298   0.000931   1.000004   1.000004   1.000000   1.001294
8562.484447   1.000368   0.000930   1.000004   1.000004   1.000000   1.000364
8562.485835   1.001011   0.000930   1.000004   1.000004   1.000000   1.001007
8562.487224   1.000174   0.000930   1.000004   1.000004   1.000000   1.000170
8562.488613   0.999423   0.000931   1.000004   1.000004   1.000000   0.999419
8562.490002   1.001799   0.000931   1.000004   1.000004   1.000000   1.001795
8562.491391   0.999823   0.000929   1.000004   1.000004   1.000000   0.999819
8562.492780   0.998618   0.000929   1.000004   1.000004   1.000000   0.998614
8562.494169   1.000141   0.000931   1.000004   1.000004   1.000000   1.000137
8562.495557   1.000750   0.000930   1.000004   1.000004   1.000000   1.000746
8562.496946   0.999790   0.000930   1.000004   1.000004   1.000000   0.999786
8562.498335   1.001503   0.000930   1.000004   1.000004   1.000000   1.001499
8562.499724   1.000123   0.000931   1.000004   1.000004   1.000000   1.000119
8562.501113   0.998795   0.000929   1.000004   1.000004   1.000000   0.998791
8562.502502   1.000568   0.000930   1.000004   1.000004   1.000000   1.000564
8562.503891   1.000221   0.000931   1.000004   1.000004   1.000000   1.000217
8562.505279   1.000981   0.000931   1.000004   1.000004   1.000000   1.000977
8562.506668   0.999702   0.000930   1.000004   1.000004   1.000000   0.999698
8562.508057   0.998975   0.000931   1.000004   1.000004   1.000000   0.998971
8562.509446   0.999163   0.000929   1.000004   1.000004   1.000000   0.999159
8562.510835   0.999612   0.000931   1.000004   1.000004   1.000000   0.999608
8562.512224   1.000776   0.000930   1.000004   1.000004   1.000000   1.000772
8562.513613   0.998928   0.000929   1.000004   1.000004   1.000000   0.998924
8562.515001   0.999571   0.000930   1.000004   1.000004   1.000000   0.999567
8562.516390   1.000472   0.000929   1.000004   1.000004   1.000000   1.000468
8562.517779   0.999759   0.000931   1.000004   1.000004   1.000000   0.999755
8562.519168   1.000449   0.000930   1.000004   1.000004   1.000000   1.000445
8562.520557   1.000999   0.000930   1.000004   1.000004   1.000000   1.000995
8562.521946   1.000417   0.000930   1.000004   1.000004   1.000000   1.000413
8562.523335   0.999636   0.000932   1.000004   1.000004   1.000000   0.999632
8562.524723   0.999804   0.000930   1.000004   1.000004   1.000000   0.999800
8562.526112   1.000252   0.000931   1.000004   1.000004   1.000000   1.000248
8562.527501   1.000602   0.000930   1.000004   1.000004   1.000000   1.000598
8562.528890   0.999315   0.000929   1.000004   1.000004   1.000000   0.999311
8562.530279   0.999633   0.000930   1.000004   1.000004   1.000000   0.999629
8562.531668   0.999333   0.000928   1.000004   1.000004   1.000000   0.999329
8562.533057   1.000270   0.000931   1.000004   1.000004   1.000000   1.000266
8562.534445   1.000743   0.000930   1.000004   1.000004   1.000000   1.000739
8562.535834   0.999141   0.000930   1.000004   1.000004   1.000000   0.999137
8562.537223   1.000502   0.000929   1.000004   1.000004   1.000000   1.000498
8562.538612   1.000765   0.000930   1.000004   1.000004   1.000000   1.000761
8562.540001   1.000081   0.000931   1.000004   1.000004   1.000000   1.000077
8562.541390   1.001333   0.000930   1.000004   1.000004   1.000000   1.001329
8562.542779   0.999472   0.000930   1.000004   1.000004   1.000000   0.999468
8562.544167   0.999114   0.000930   1.000004   1.000004   1.000000   0.999110
8562.545556   0.997549   0.000930   1.000004   1.000004   1.000000   0.997545
8562.546945   1.000455   0.000930   1.000004   1.000004   1.000000   1.000451
8562.548334   1.000973   0.000929   1.000004   1.000004   1.000000   1.000969
8562.549723   1.000168   0.000931   1.000004   1.000004   1.000000   1.000164
8562.551112   0.999892   0.000930   1.000004   1.000004   1.000000   0.999888
8562.552501   1.000686   0.000930   1.000004   1.000004   1.000000   1.000682
8562.553889   1.000069   0.000929   1.000004   1.000004   1.000000   1.000065
8562.555278   1.000125   0.000931   1.000004   1.000004   1.000000   1.000121
8562.556667   0.997678   0.000930   1.000004   1.000004   1.000000   0.997674
8562.558056   1.000506   0.000931   1.000004   1.000004   1.000000   1.000502
8562.559445   0.998595   0.000929   1.000004   1.000004   1.000000   0.998591
8562.560834   1.000406   0.000930   1.000004   1.000004   1.000000   1.000402
8562.562223   1.000124   0.000931   1.000004   1.000004   1.000000   1.000120
8562.563611   0.998969   0.000929   1.000004   1.000004   1.000000   0.998965
8562.565000   0.999720   0.000929   1.000004   1.000004   1.000000   0.999716
8562.566389   1.000645   0.000931   1.000004   1.000004   1.000000   1.000641
8562.567778   1.000994   0.000930   1.000004   1.000004   1.000000   1.000990
8562.569167   0.999776   0.000930   1.000004   1.000004   1.000000   0.999772
8562.570556   1.001768   0.000930   1.000004   1.000004   1.000000   1.001764
8562.571945   1.000029   0.000931   1.000004   1.000004   1.000000   1.000025
8562.573333   0.998597   0.000929   1.000004   1.000004   1.000000   0.998593
8562.574722   1.001325   0.000931   1.000004   1.000004   1.000000   1.001321
8562.576111   0.999579   0.000930   1.000004   1.000004   1.000000   0.999575
8562.577500   0.999269   0.000930   1.000004   1.000004   1.000000   0.999265
8562.578889   0.999684   0.000930   1.000004   1.000004   1.000000   0.999680
8562.580278   1.001174   0.000931   1.000004   1.000004   1.000000   1.001170
8562.581667   0.999925   0.000929   1.000004   1.000004   1.000000   0.999921
8562.583055   1.000735   0.000929   1.000004   1.000004   1.000000   1.000731
8562.584444   1.001319   0.000930   1.000004   1.000004   1.000000   1.001315
8562.585833   0.999481   0.000930   1.000004   1.000004   1.000000   0.999477
8562.587222   0.999765   0.000929   1.000004   1.000004   1.000000   0.999761
8562.588611   0.999378   0.000930   1.000004   1.000004   1.000000   0.999374
8562.590000   1.000281   0.000931   1.000004   1.000004   1.000000   1.000277
8562.591389   1.000076   0.000930   1.000004   1.000004   1.000000   1.000072
8562.592777   0.999668   0.000929   1.000004   1.000004   1.000000   0.999664
8562.594166   0.999039   0.000931   1.000004   1.000004   1.000000   0.999035
8562.595555   1.000728   0.000932   1.000004   1.000004   1.000000   1.000724
8562.596944   1.000791   0.000930   1.000004   1.000004   1.000000   1.000787
8562.598333   1.000083   0.000930   1.000004   1.000004   1.000000   1.000079
8562.599722   0.999983   0.000929   1.000004   1.000004   1.000000   0.999979
8562.601111   1.000879   0.000931   1.000004   1.000004   1.000000   1.000875
8562.602499   1.000680   0.000930   1.000004   1.000004   1.000000   1.000676
8562.603888   0.999859   0.000930   1.000004   1.000004   1.000000   0.999855
8562.605277   0.999444   0.000930   1.000004   1.000004   1.000000   0.999440
8562.606666   0.998742   0.000929   1.000004   1.000004   1.000000   0.998738
8562.608055   0.999540   0.000930   1.000004   1.000004   1.000000   0.999536
8562.609444   1.001169   0.000931   1.000004   1.000004   1.000000   1.001165
8562.610833   0.999641   0.000929   1.000004   1.000004   1.000000   0.999637
8562.612221   0.999901   0.000930   1.000004   1.000004   1.000000   0.999897
8562.613610   1.000299   0.000930   1.000004   1.000004   1.000000   1.000295
8562.614999   1.001909   0.000930   1.000004   1.000004   1.000000   1.001905
8562.616388   1.000608   0.000930   1.000004   1.000004   1.000000   1.000604
8562.617777   1.002744   0.000930   1.000004   1.000004   1.000000   1.002740
8562.619166   0.999437   0.000929   1.000004   1.000004   1.000000   0.999433
8562.620555   1.000693   0.000930   1.000004   1.000004   1.000000   1.000689
8562.621943   0.999762   0.000930   1.000004   1.000004   1.000000   0.999758
8562.623332   0.999699   0.000930   1.000004   1.000004   1.000000   0.999695
8562.624721   1.000076   0.000930   1.000004   1.000004   1.000000   1.000072
8562.626110   0.999534   0.000930   1.000004   1.000004   1.000000   0.999530
8562.627499   0.999379   0.000930   1.000004   1.000004   1.000000   0.999375
8562.628888   0.999862   0.000929   1.000004   1.000004   1.000000   0.999858
8562.630277   1.000879   0.000931   1.000004   1.000004   1.000000   1.000875
8562.631665   0.999478   0.000929   1.000004   1.000004   1.000000   0.999474
8562.633054   0.999802   0.000930   1.000004   1.000004   1.000000   0.999798
8562.634443   0.999755   0.000930   1.000004   1.000004   1.000000   0.999751
8562.635832   0.999698   0.000931   1.000004   1.000004   1.000000   0.999694
8562.637221   0.998764   0.000928   1.000004   1.000004   1.000000   0.998760
8562.638610   1.000554   0.000931   1.000004   1.000004   1.000000   1.000550
8562.639999   1.000593   0.000931   1.000004   1.000004   1.000000   1.000589
8562.641387   0.998520   0.000929   1.000004   1.000004   1.000000   0.998516
8562.642776   1.001303   0.000931   1.000004   1.000004   1.000000   1.001299
8562.644165   0.999798   0.000930   1.000004   1.000004   1.000000   0.999794
8562.645554   0.999223   0.000931   1.000004   1.000004   1.000000   0.999219
8562.646943   0.999688   0.000930   1.000004   1.000004   1.000000   0.999684
8562.648332   1.000551   0.000931   1.000004   1.000004   1.000000   1.000547
8562.649721   0.999859   0.000930   1.000004   1.000004   1.000000   0.999855
8562.651109   1.000088   0.000930   1.000004   1.000004   1.000000   1.000084
8562.652498   0.999430   0.000929   1.000004   1.000004   1.000000   0.999426
8562.653887   0.998754   0.000929   1.000004   1.000004   1.000000   0.998750
8562.655276   0.998858   0.000929   1.000004   1.000004   1.000000   0.998854
8562.656665   0.998698   0.000929   1.000004   1.000004   1.000000   0.998694
8562.658054   0.999884   0.000930   1.000004   1.000004   1.000000   0.999880
8562.659443   0.999420   0.000930   1.000004   1.000004   1.000000   0.999416
8562.660831   1.000547   0.000930   1.000004   1.000004   1.000000   1.000543
8562.662220   0.999888   0.000930   1.000004   1.000004   1.000000   0.999884
8562.663609   1.000585   0.000930   1.000004   1.000004   1.000000   1.000581
8562.664998   1.001358   0.000931   1.000004   1.000004   1.000000   1.001354
8562.666387   0.999037   0.000929   1.000004   1.000004   1.000000   0.999033
8562.667776   1.000426   0.000930   1.000004   1.000004   1.000000   1.000422
8562.669165   0.997505   0.000928   1.000004   1.000004   1.000000   0.997501
8562.670553   1.001173   0.000930   1.000004   1.000004   1.000000   1.001169
8562.671942   0.998841   0.000930   1.000004   1.000004   1.000000   0.998837
8562.673331   1.000059   0.000930   1.000004   1.000004   1.000000   1.000055
8562.674720   0.998090   0.000930   1.000004   1.000004   1.000000   0.998086
8562.676109   0.997724   0.000930   1.000004   1.000004   1.000000   0.997720
8562.677498   1.001164   0.000930   1.000004   1.000004   1.000000   1.001160
8562.678887   0.998974   0.000929   1.000004   1.000004   1.000000   0.998970
8562.680275   0.999541   0.000930   1.000004   1.000004   1.000000   0.999537
8562.681664   1.001049   0.000930   1.000004   1.000004   1.000000   1.001045
8562.683053   0.999711   0.000929   1.000004   1.000004   1.000000   0.999707
8562.684442   1.000530   0.000930   1.000004   1.000004   1.000000   1.000526
8562.685831   0.999678   0.000930   1.000004   1.000004   1.000000   0.999674
8562.687220   1.000063   0.000932   1.000004   1.000004   1.000000   1.000059
8562.688609   0.999566   0.000931   1.000004   1.000004   1.000000   0.999562
8562.689997   1.000015   0.000929   1.000004   1.000004   1.000000   1.000011
8562.691386   1.001252   0.000928   1.000004   1.000004   1.000000   1.001248
8562.692775   1.000145   0.000932   1.000004   1.000004   1.000000   1.000141
8562.694164   1.000097   0.000930   1.000004   1.000004   1.000000   1.000093
8562.695553   1.000233   0.000929   1.000004   1.000004   1.000000   1.000229
8562.696942   0.999240   0.000930   1.000004   1.000004   1.000000   0.999236
8562.698331   0.998676   0.000930   1.000004   1.000004   1.000000   0.998672
8562.699719   0.999851   0.000930   1.000004   1.000004   1.000000   0.999847
8562.701108   1.002225   0.000931   1.000004   1.000004   1.000000   1.002221
8562.702497   0.999889   0.000929   1.000004   1.000004   1.000000   0.999885
8562.703886   0.998062   0.000930   1.000004   1.000004   1.000000   0.998058
8562.705275   1.001145   0.000931   1.000004   1.000004   1.000000   1.001141
8562.706664   0.998856   0.000929   1.000004   1.000004   1.000000   0.998852
8562.708053   1.000982   0.000931   1.000004   1.000004   1.000000   1.000978
8562.709441   0.999806   0.000930   1.000004   1.000004   1.000000   0.999802
8562.710830   0.997733   0.000929   1.000004   1.000004   1.000000   0.997729
8562.712219   1.000760   0.000931   1.000004   1.000004   1.000000   1.000756
8562.713608   1.002812   0.000932   1.000004   1.000004   1.000000   1.002808
8562.714997   1.001918   0.000933   1.000004   1.000004   1.000000   1.001914
8562.716386   0.999986   0.000930   1.000004   1.000004   1.000000   0.999982
8562.717775   1.000691   0.000930   1.000004   1.000004   1.000000   1.000687
8562.719163   0.999159   0.000928   1.000004   1.000004   1.000000   0.999155
8562.720552   1.000745   0.000931   1.000004   1.000004   1.000000   1.000741
8562.721941   0.999461   0.000929   1.000004   1.000004   1.000000   0.999457
8562.723330   0.999421   0.000930   1.000004   1.000004   1.000000   0.999417
8562.724719   0.999660   0.000930   1.000004   1.000004   1.000000   0.999656
8562.726108   0.999601   0.000930   1.000004   1.000004   1.000000   0.999597
8562.727497   1.000758   0.000930   1.000004   1.000004   1.000000   1.000754
8562.728885   1.001071   0.000930   1.000004   1.000004   1.000000   1.001067
8562.730274   1.000460   0.000930   1.000004   1.000004   1.000000   1.000456
8562.731663   0.999152   0.000931   1.000004   1.000004   1.000000   0.999148
8562.733052   1.001233   0.000930   1.000004   1.000004   1.000000   1.001229
8562.734441   1.001714   0.000931   1.000004   1.000004   1.000000   1.001710
8562.735830   1.001930   0.000931   1.000004   1.000004   1.000000   1.001926
8562.737219   1.000281   0.000929   1.000004   1.000004   1.000000   1.000277
8562.738607   0.999197   0.000930   1.000004   1.000004   1.000000   0.999193
8562.739996   1.000398   0.000931   1.000004   1.000004   1.000000   1.000394
8562.741385   1.000316   0.000930   1.000004   1.000004   1.000000   1.000312
8562.742774   0.998891   0.000931   1.000004   1.000004   1.000000   0.998887
8562.744163   1.001530   0.000930   1.000004   1.000004   1.000000   1.001526
8562.745552   0.999933   0.000931   1.000004   1.000004   1.000000   0.999929
8562.746941   0.997240   0.000929   1.000004   1.000004   1.000000   0.997236
8562.748329   0.999452   0.000931   1.000004   1.000004   1.000000   0.999448
8562.749718   0.998914   0.000930   1.000004   1.000004   1.000000   0.998910
8562.751107   0.998533   0.000929   1.000004   1.000004   1.000000   0.998529
8562.752496   0.999321   0.000929   1.000004   1.000004   1.000000   0.999317
8562.753885   1.000018   0.000930   1.000004   1.000004   1.000000   1.000014
8562.755274   0.999068   0.000929   1.000004   1.000004   1.000000   0.999064
8562.756663   1.001133   0.000930   1.000004   1.000004   1.000000   1.001129
8562.758051   0.998705   0.000930   1.000004   1.000004   1.000000   0.998701
8562.759440   1.000912   0.000930   1.000004   1.000004   1.000000   1.000908
8562.760829   1.000665   0.000931   1.000004   1.000004   1.000000   1.000661
8562.762218   1.002103   0.000930   1.000004   1.000004   1.000000   1.002099
8562.763607   0.999941   0.000930   1.000004   1.000004   1.000000   0.999937
8562.764996   1.000236   0.000930   1.000004   1.000004   1.000000   1.000232
8562.766385   0.999811   0.000929   1.000004   1.000004   1.000000   0.999807
8562.767773   0.999605   0.000931   1.000004   1.000004   1.000000   0.999601
8562.769162   1.000615   0.000931   1.000004   1.000004   1.000000   1.000611
8562.770551   0.999483   0.000930   1.000004   1.000004   1.000000   0.999479
8562.771940   1.000253   0.000929   1.000004   1.000004   1.000000   1.000249
8562.773329   0.999208   0.000930   1.000004   1.000004   1.000000   0.999204
8562.774718   1.000115   0.000930   1.000004   1.000004   1.000000   1.000111
8562.776107   0.999888   0.000931   1.000004   1.000004   1.000000   0.999884
8562.777495   0.999053   0.000929   1.000004   1.000004   1.000000   0.999049
8562.778884   0.999827   0.000930   1.000004   1.000004   1.000000   0.999823
8562.780273   1.000272   0.000930   1.000004   1.000004   1.000000   1.000268
8562.781662   0.997867   0.000930   1.000004   1.000004   1.000000   0.997863
8562.783051   1.000397   0.000930   1.000004   1.000004   1.000000   1.000393
8562.784440   0.999558   0.000929   1.000004   1.000004   1.000000   0.999554
8562.785829   1.001375   0.000931   1.000004   1.000004   1.000000   1.001371
8562.787217   1.000690   0.000929   1.000004   1.000004   1.000000   1.000686
8562.788606   1.001436   0.000930   1.000004   1.000004   1.000000   1.001432
8562.789995   1.001085   0.000929   1.000004   1.000004   1.000000   1.001081
8562.791384   1.001563   0.000930   1.000004   1.000004   1.000000   1.001559
8562.792773   1.000470   0.000930   1.000004   1.000004   1.000000   1.000466
8562.794162   0.998624   0.000930   1.000004   1.000004   1.000000   0.998620
8562.795551   1.000939   0.000930   1.000004   1.000004   1.000000   1.000935
8562.796939   1.001976   0.000930   1.000004   1.000004   1.000000   1.001972
8562.798328   0.999902   0.000929   1.000004   1.000004   1.000000   0.999898
8562.799717   1.001114   0.000931   1.000004   1.000004   1.000000   1.001110
8562.801106   1.000749   0.000930   1.000004   1.000004   1.000000   1.000745
8562.802495   0.999164   0.000929   1.000004   1.000004   1.000000   0.999160
8562.803884   1.000609   0.000931   1.000004   1.000004   1.000000   1.000605
8562.805272   0.999318   0.000929   1.000004   1.000004   1.000000   0.999314
8562.806661   1.000108   0.000931   1.000004   1.000004   1.000000   1.000104
8562.808050   1.000599   0.000930   1.000004   1.000004   1.000000   1.000595
8562.809439   0.998307   0.000929   1.000004   1.000004   1.000000   0.998303
8562.810828   0.999937   0.000930   1.000004   1.000004   1.000000   0.999933
8562.812217   1.000202   0.000930   1.000004   1.000004   1.000000   1.000198
8562.813606   1.001196   0.000930   1.000004   1.000004   1.000000   1.001192
8562.814994   0.999538   0.000931   1.000004   1.000004   1.000000   0.999534
8562.816383   0.998863   0.000930   1.000004   1.000004   1.000000   0.998859
8562.817772   1.000795   0.000930   1.000004   1.000004   1.000000   1.000791
8562.819161   0.999996   0.000932   1.000004   1.000004   1.000000   0.999992
8562.820550   0.999365   0.000930   1.000004   1.000004   1.000000   0.999361
8562.821939   1.000085   0.000930   1.000004   1.000004   1.000000   1.000081
8562.823328   0.999887   0.000929   1.000004   1.000004   1.000000   0.999883
8562.824716   0.998860   0.000931   1.000004   1.000004   1.000000   0.998856
8562.826105   1.001547   0.000931   1.000004   1.000004   1.000000   1.001543
8562.827494   1.000867   0.000930   1.000004   1.000004   1.000000   1.000863
8562.828883   1.000243   0.000930   1.000004   1.000004   1.000000   1.000239
8562.830272   0.998755   0.000929   1.000004   1.000004   1.000000   0.998751
8562.831661   1.000345   0.000930   1.000004   1.000004   1.000000   1.000341
8562.833050   0.998533   0.000930   1.000004   1.000004   1.000000   0.998529
8562.834438   0.999580   0.000930   1.000004   1.000004   1.000000   0.999576
8562.835827   1.000752   0.000930   1.000004   1.000004   1.000000   1.000748
8562.837216   0.998916   0.000929   1.000004   1.000004   1.000000   0.998912
8562.838605   1.000372   0.000931   1.000004   1.000004   1.000000   1.000368
8562.839994   1.000214   0.000929   1.000004   1.000004   1.000000   1.000210
8562.841383   0.999815   0.000930   1.000004   1.000004   1.000000   0.999811
8562.842772   1.000057   0.000930   1.000004   1.000004   1.000000   1.000053
8562.844160   1.000156   0.000931   1.000004   1.000004   1.000000   1.000152
8562.845549   0.999372   0.000929   1.000004   1.000004   1.000000   0.999368
8562.846938   1.000574   0.000929   1.000004   1.000004   1.000000   1.000570
8562.848327   0.999529   0.000929   1.000004   1.000004   1.000000   0.999525
8562.849716   1.002038   0.000930   1.000004   1.000004   1.000000   1.002034
8562.851105   1.000020   0.000929   1.000004   1.000004   1.000000   1.000016
8562.852494   1.000173   0.000930   1.000004   1.000004   1.000000   1.000169
8562.853882   1.001078   0.000930   1.000004   1.000004   1.000000   1.001074
8562.855271   0.999004   0.000932   1.000004   1.000004   1.000000   0.999000
8562.856660   1.000272   0.000930   1.000004   1.000004   1.000000   1.000268
8562.858049   0.998952   0.000930   1.000004   1.000004   1.000000   0.998948
8562.859438   0.999473   0.000930   1.000004   1.000004   1.000000   0.999469
8562.860827   1.000247   0.000931   1.000004   1.000004   1.000000   1.000243
8562.862216   0.998926   0.000930   1.000004   1.000004   1.000000   0.998922
8562.863604   1.000701   0.000929   1.000004   1.000004   1.000000   1.000697
8562.864993   0.999544   0.000930   1.000004   1.000004   1.000000   0.999540
8562.866382   1.000175   0.000930   1.000004   1.000004   1.000000   1.000171
8562.867771   0.999199   0.000930   1.000004   1.000004   1.000000   0.999195
8562.869160   1.000320   0.000931   1.000004   1.000004   1.000000   1.000316
8562.870549   0.998476   0.000930   1.000004   1.000004   1.000000   0.998472
8562.871938   1.001651   0.000930   1.000004   1.000004   1.000000   1.001647
8562.873326   1.000444   0.000930   1.000004   1.000004   1.000000   1.000440
8562.874715   1.000414   0.000930   1.000004   1.000004   1.000000   1.000410
8562.876104   1.001437   0.000931   1.000004   1.000004   1.000000   1.001433
8562.877493   1.000761   0.000931   1.000004   1.000004   1.000000   1.000757
8562.878882   0.997367   0.000929   1.000004   1.000004   1.000000   0.997363
8562.880271   0.999814   0.000930   1.000004   1.000004   1.000000   0.999810
8562.881660   1.000367   0.000932   1.000004   1.000004   1.000000   1.000363
8562.883048   1.000252   0.000930   1.000004   1.000004   1.000000   1.000248
8562.884437   0.998277   0.000930   1.000004   1.000004   1.000000   0.998273
8562.885826   1.000457   0.000930   1.000004   1.000004   1.000000   1.000453
8562.887215   0.998345   0.000930   1.000004   1.000004   1.000000   0.998341
8562.888604   0.999580   0.000931   1.000004   1.000004   1.000000   0.999576
8562.889993   1.001218   0.000931   1.000004   1.000004   1.000000   1.001214
8562.891382   1.001178   0.000930   1.000004   1.000004   1.000000   1.001174
8562.892770   1.000325   0.000929   1.000004   1.000004   1.000000   1.000321
8562.894159   1.000295   0.000929   1.000004   1.000004   1.000000   1.000291
8562.895548   0.999094   0.000931   1.000004   1.000004   1.000000   0.999090
