# Time  Detrended_flux  flux_error  flux  GP_model  planets_model
8.036499564730000202e+03 1.000207022082515884e+00 9.302666342343359352e-05 9.992351520807496446e-01 9.990283311551415579e-01 1.000000000000000000e+00
8.036519996369999717e+03 1.000118130941045624e+00 9.302666342343359352e-05 9.991025240667353868e-01 9.989845130861145783e-01 1.000000000000000000e+00
8.036540428000000247e+03 1.000000943903666561e+00 9.302666342343359352e-05 9.989216622278797031e-01 9.989207193429501253e-01 1.000000000000000000e+00
8.036560859639999762e+03 9.999886445319287054e-01 9.302666342343359352e-05 9.988295358224893450e-01 9.988408781281892246e-01 1.000000000000000000e+00
8.036581291280000187e+03 9.999944829049391970e-01 9.302666342343359352e-05 9.987441213408794205e-01 9.987496315375385958e-01 1.000000000000000000e+00
8.036601723019999554e+03 9.999394650305170051e-01 9.302666342343359352e-05 9.985908374064383919e-01 9.986512907318469967e-01 1.000000000000000000e+00
8.036622154560000126e+03 1.000014336608413767e+00 9.302666342343359352e-05 9.985638696769126854e-01 9.985495538629771684e-01 1.000000000000000000e+00
8.036642586199999641e+03 9.999797539799255564e-01 9.302666342343359352e-05 9.984263802695195755e-01 9.984465948393219659e-01 1.000000000000000000e+00
8.036663017939999918e+03 9.999988486154502976e-01 9.302666342343359352e-05 9.983432864530618067e-01 9.983444359314206373e-01 1.000000000000000000e+00
8.036683449580000342e+03 9.999014277014516283e-01 9.302666342343359352e-05 9.981462599810777547e-01 9.982446592516538431e-01 1.000000000000000000e+00
8.036703881110000111e+03 1.000043590427150741e+00 9.302666342343359352e-05 9.981915529630112083e-01 9.981480432634457500e-01 1.000000000000000000e+00
8.036724312850000388e+03 9.999777384234073141e-01 9.302666342343359352e-05 9.980308569040975408e-01 9.980530751390732647e-01 1.000000000000000000e+00
8.036744744489999903e+03 1.000003189364315093e+00 9.302666342343359352e-05 9.979617771043554075e-01 9.979585942508268914e-01 1.000000000000000000e+00
8.036765176029999566e+03 9.999970179638656420e-01 9.302666342343359352e-05 9.978601879867501356e-01 9.978631636507613312e-01 1.000000000000000000e+00
8.036785607769999842e+03 1.000061953573146978e+00 9.302666342343359352e-05 9.978270784968650275e-01 9.977652633736371346e-01 1.000000000000000000e+00
8.036806039310000415e+03 1.000044435997415215e+00 9.302666342343359352e-05 9.977080543820182612e-01 9.976637221994373306e-01 1.000000000000000000e+00
8.036826470940000036e+03 9.999521744857490235e-01 9.302666342343359352e-05 9.975115380562529221e-01 9.975592468402288970e-01 1.000000000000000000e+00
8.036846902680000312e+03 1.000024919144545166e+00 9.302666342343359352e-05 9.974786486294425769e-01 9.974537929341992237e-01 1.000000000000000000e+00
8.036867334219999975e+03 9.999879719844099180e-01 9.302666342343359352e-05 9.973365278946124679e-01 9.973485240182080602e-01 1.000000000000000000e+00
8.036887765860000400e+03 9.999560582375446316e-01 9.302666342343359352e-05 9.972010390606264041e-01 9.972448597573636553e-01 1.000000000000000000e+00
8.036908197589999872e+03 1.000003698765809190e+00 9.302666342343359352e-05 9.971474737076552186e-01 9.971437855063145506e-01 1.000000000000000000e+00
8.036928629130000445e+03 9.999864088042695887e-01 9.302666342343359352e-05 9.970315404787221114e-01 9.970450915137129000e-01 1.000000000000000000e+00
8.036949060769999960e+03 9.999984832020453185e-01 9.302666342343359352e-05 9.969467761834693853e-01 9.969482883525940808e-01 1.000000000000000000e+00
8.036969492510000237e+03 1.000015844015398558e+00 9.302666342343359352e-05 9.968683437030496641e-01 9.968525495559044103e-01 1.000000000000000000e+00
8.036989924040000005e+03 9.999860166234880721e-01 9.302666342343359352e-05 9.967430878020402396e-01 9.967570258308233733e-01 1.000000000000000000e+00
8.037010355780000282e+03 1.000000480044618945e+00 9.302666342343359352e-05 9.966616544615101159e-01 9.966611760196757430e-01 1.000000000000000000e+00
8.037030787419999797e+03 1.000023428865202346e+00 9.302666342343359352e-05 9.965875532225164646e-01 9.965642048540953590e-01 1.000000000000000000e+00
8.037051219060000221e+03 9.999773730727415932e-01 9.302666342343359352e-05 9.964428417451244302e-01 9.964653886949899064e-01 1.000000000000000000e+00
8.037071650689999842e+03 1.000059252547698563e+00 9.302666342343359352e-05 9.964235062031460144e-01 9.963644690699173800e-01 1.000000000000000000e+00
8.037092082330000267e+03 1.000035868281386353e+00 9.302666342343359352e-05 9.962968699064858047e-01 9.962611357317350258e-01 1.000000000000000000e+00
8.037112513969999782e+03 9.999931472515609654e-01 9.302666342343359352e-05 9.961498777754097533e-01 9.961567041867094296e-01 1.000000000000000000e+00
8.037132945600000312e+03 9.999571462675402866e-01 9.302666342343359352e-05 9.960110779924351565e-01 9.960537626138936673e-01 1.000000000000000000e+00
8.037153377239999827e+03 9.999966509559784500e-01 9.302666342343359352e-05 9.959513408705035209e-01 9.959546763665581004e-01 1.000000000000000000e+00
8.037173808880000252e+03 9.999895358901298437e-01 9.302666342343359352e-05 9.958502118847819551e-01 9.958606326798576935e-01 1.000000000000000000e+00
8.037194240619999619e+03 9.999847134453550002e-01 9.302666342343359352e-05 9.957571652156244069e-01 9.957723871446344521e-01 1.000000000000000000e+00
8.037214672150000297e+03 9.999461519331400705e-01 9.302666342343359352e-05 9.956366906850575571e-01 9.956903066832636373e-01 1.000000000000000000e+00
8.037235103789999812e+03 1.000034190442228299e+00 9.302666342343359352e-05 9.956479839219397610e-01 9.956139434409247979e-01 1.000000000000000000e+00
8.037275967059999857e+03 9.999792239452472975e-01 9.302666342343359352e-05 9.954513475617701168e-01 9.954720295431607191e-01 1.000000000000000000e+00
8.037296398700000282e+03 1.000052643434384381e+00 9.302666342343359352e-05 9.954566090698304670e-01 9.954042075737430384e-01 1.000000000000000000e+00
8.037316830429999754e+03 9.999985744868745696e-01 9.302666342343359352e-05 9.953354043299700304e-01 9.953368231956757350e-01 1.000000000000000000e+00
8.037337261970000327e+03 9.999899928192230725e-01 9.302666342343359352e-05 9.952598526752562957e-01 9.952698125201919765e-01 1.000000000000000000e+00
8.037357693709999694e+03 1.000032290940826574e+00 9.302666342343359352e-05 9.952354856911596048e-01 9.952033496386860634e-01 1.000000000000000000e+00
8.037378125340000224e+03 1.000001503508602951e+00 9.302666342343359352e-05 9.951390480500773572e-01 9.951375518522070918e-01 1.000000000000000000e+00
8.037398556879999887e+03 9.999775631199087078e-01 9.302666342343359352e-05 9.950509928115701674e-01 9.950733191523140064e-01 1.000000000000000000e+00
8.037418988610000270e+03 9.999669526277699116e-01 9.302666342343359352e-05 9.949787721115790351e-01 9.950116546321029487e-01 1.000000000000000000e+00
8.037439420249999785e+03 9.999614017342662864e-01 9.302666342343359352e-05 9.949143736536092408e-01 9.949527771052923963e-01 1.000000000000000000e+00
8.037459851790000357e+03 9.999880923495026996e-01 9.302666342343359352e-05 9.948838048919509403e-01 9.948956517616533990e-01 1.000000000000000000e+00
8.037480283519999830e+03 1.000061124597023454e+00 9.302666342343359352e-05 9.948987591781678352e-01 9.948379501093637112e-01 1.000000000000000000e+00
8.037500715160000254e+03 1.000012651754394799e+00 9.302666342343359352e-05 9.947897679389570147e-01 9.947771822623694415e-01 1.000000000000000000e+00
8.037521146690000023e+03 1.000024474065168922e+00 9.302666342343359352e-05 9.947367927551407085e-01 9.947124480978615235e-01 1.000000000000000000e+00
8.037541578430000300e+03 1.000048340010077697e+00 9.302666342343359352e-05 9.946918098620853854e-01 9.946437287742126987e-01 1.000000000000000000e+00
8.037562010059999920e+03 1.000056199541310198e+00 9.302666342343359352e-05 9.946279315532012832e-01 9.945720370609184569e-01 1.000000000000000000e+00
8.037582441599999584e+03 9.999847149269649460e-01 9.302666342343359352e-05 9.944849605746731713e-01 9.945001615822762764e-01 1.000000000000000000e+00
8.037602873329999966e+03 9.999411781958414958e-01 9.302666342343359352e-05 9.943740687907256515e-01 9.944325631082016059e-01 1.000000000000000000e+00
8.037623304970000390e+03 9.999291771223833836e-01 9.302666342343359352e-05 9.943028683831721670e-01 9.943732927611905748e-01 1.000000000000000000e+00
8.037643736500000159e+03 9.999598959740949589e-01 9.302666342343359352e-05 9.942844431020939622e-01 9.943243195103615983e-01 1.000000000000000000e+00
8.037664168240000436e+03 1.000023839347451649e+00 9.302666342343359352e-05 9.943088400947919236e-01 9.942851369859452282e-01 1.000000000000000000e+00
8.037684599870000056e+03 9.999980432951107723e-01 9.302666342343359352e-05 9.942519537899651150e-01 9.942538992514309282e-01 1.000000000000000000e+00
8.037705031610000333e+03 9.999992239987178788e-01 9.302666342343359352e-05 9.942283370208959692e-01 9.942291085439589615e-01 1.000000000000000000e+00
8.037725463140000102e+03 9.999990965557443712e-01 9.302666342343359352e-05 9.942084713269648821e-01 9.942093695397087316e-01 1.000000000000000000e+00
8.037745894779999617e+03 1.000008146708702306e+00 9.302666342343359352e-05 9.942013492856360823e-01 9.941932498828355280e-01 1.000000000000000000e+00
8.037766326509999999e+03 9.999772201630436896e-01 9.302666342343359352e-05 9.941566964871929590e-01 9.941793437305485037e-01 1.000000000000000000e+00
8.037786758049999662e+03 9.999872167493895070e-01 9.302666342343359352e-05 9.941535955984120987e-01 9.941663042754281809e-01 1.000000000000000000e+00
8.037807189680000192e+03 1.000027137649382336e+00 9.302666342343359352e-05 9.941791429208189923e-01 9.941521639679604672e-01 1.000000000000000000e+00
8.037827621419999559e+03 9.999980463142114084e-01 9.302666342343359352e-05 9.941327096120434748e-01 9.941346518387846887e-01 1.000000000000000000e+00
8.037848052950000238e+03 9.999566918631899171e-01 9.302666342343359352e-05 9.940690513662341354e-01 9.941121045092607966e-01 1.000000000000000000e+00
8.037868484589999753e+03 1.000036470862984972e+00 9.302666342343359352e-05 9.941189556698706298e-01 9.940827006159006496e-01 1.000000000000000000e+00
8.037888916320000135e+03 1.000111815078469135e+00 9.302666342343359352e-05 9.941548659625254469e-01 9.940437168863199835e-01 1.000000000000000000e+00
8.037909347859999798e+03 1.000089938406377277e+00 9.302666342343359352e-05 9.940832154259553466e-01 9.939938172060870381e-01 1.000000000000000000e+00
8.037950211219999801e+03 9.998782371263406077e-01 9.302666342343359352e-05 9.937528207277966930e-01 9.938738376623253989e-01 1.000000000000000000e+00
8.037970642760000374e+03 1.000030508118468386e+00 9.302666342343359352e-05 9.938447370729792674e-01 9.938144176649894579e-01 1.000000000000000000e+00
8.037991074489999846e+03 9.999434778936620027e-01 9.302666342343359352e-05 9.937032165101712389e-01 9.937593858838545957e-01 1.000000000000000000e+00
8.038011506130000271e+03 9.999476970841026935e-01 9.302666342343359352e-05 9.936586737432653305e-01 9.937106477076986799e-01 1.000000000000000000e+00
8.038031937759999892e+03 1.000014770771346040e+00 9.302666342343359352e-05 9.936831807675005068e-01 9.936685035172413416e-01 1.000000000000000000e+00
8.038052369390000422e+03 9.999913684469308173e-01 9.302666342343359352e-05 9.936230535337545744e-01 9.936316301179011212e-01 1.000000000000000000e+00
8.038072801029999937e+03 1.000031603077814468e+00 9.302666342343359352e-05 9.936300955521469858e-01 9.935986947752796228e-01 1.000000000000000000e+00
8.038093232659999558e+03 9.999965915005794015e-01 9.302666342343359352e-05 9.935650569106868613e-01 9.935684434881507654e-01 1.000000000000000000e+00
8.038113664299999982e+03 9.999983739977955643e-01 9.302666342343359352e-05 9.935387493703854433e-01 9.935403648692089362e-01 1.000000000000000000e+00
8.038134095929999603e+03 1.000017918926935589e+00 9.302666342343359352e-05 9.935318573949984966e-01 9.935140546892430313e-01 1.000000000000000000e+00
8.038154527560000133e+03 1.000050174552526316e+00 9.302666342343359352e-05 9.935390094449282339e-01 9.934891615708066892e-01 1.000000000000000000e+00
8.038174959199999648e+03 9.999881838394406586e-01 9.302666342343359352e-05 9.934543751869471251e-01 9.934661141420620956e-01 1.000000000000000000e+00
8.038195390830000179e+03 9.999252696523387440e-01 9.302666342343359352e-05 9.933724417030652676e-01 9.934466823190178930e-01 1.000000000000000000e+00
8.038215822459999799e+03 9.999993923113773553e-01 9.302666342343359352e-05 9.934315686501078435e-01 9.934321723475363353e-01 1.000000000000000000e+00
8.038236254200000076e+03 1.000016896708377123e+00 9.302666342343359352e-05 9.934386606828354838e-01 9.934218751231159716e-01 1.000000000000000000e+00
8.038256685729999845e+03 9.999914518700667720e-01 9.302666342343359352e-05 9.934062013793075741e-01 9.934146932171827871e-01 1.000000000000000000e+00
8.038277117259999613e+03 1.000066309133796016e+00 9.302666342343359352e-05 9.934757813224014411e-01 9.934099091718199270e-01 1.000000000000000000e+00
8.038297548999999890e+03 1.000005253260810356e+00 9.302666342343359352e-05 9.934123431396669757e-01 9.934071245129511007e-01 1.000000000000000000e+00
8.038317980630000420e+03 9.999960452227402152e-01 9.302666342343359352e-05 9.934037106654158844e-01 9.934076393713577868e-01 1.000000000000000000e+00
8.038338412359999893e+03 9.999486045449652583e-01 9.302666342343359352e-05 9.933622387786897878e-01 9.934132957070601622e-01 1.000000000000000000e+00
8.038358843889999662e+03 9.999161354449366268e-01 9.302666342343359352e-05 9.933422230417531251e-01 9.934255362323378691e-01 1.000000000000000000e+00
8.038379275530000086e+03 1.000011525373249999e+00 9.302666342343359352e-05 9.934553554679164122e-01 9.934439056561007453e-01 1.000000000000000000e+00
8.038399707259999559e+03 9.999902929853204947e-01 9.302666342343359352e-05 9.934558756170023264e-01 9.934655192013808200e-01 1.000000000000000000e+00
8.038440570429999752e+03 1.000050967166748350e+00 9.302666342343359352e-05 9.935561743647600697e-01 9.935055382023291193e-01 1.000000000000000000e+00
8.038461002160000135e+03 1.000095302882647808e+00 9.302666342343359352e-05 9.936121604115536465e-01 9.935174753321935892e-01 1.000000000000000000e+00
8.038481433689999903e+03 1.000032804008984755e+00 9.302666342343359352e-05 9.935544238630289460e-01 9.935218323639135596e-01 1.000000000000000000e+00
8.038501865320000434e+03 9.999621628324929512e-01 9.302666342343359352e-05 9.934828633522621022e-01 9.935204553521529425e-01 1.000000000000000000e+00
8.038522297059999801e+03 9.999060461622890639e-01 9.302666342343359352e-05 9.934230662131281475e-01 9.935164108927603266e-01 1.000000000000000000e+00
8.038542728690000331e+03 9.997024584587252960e-01 9.302666342343359352e-05 9.932157767995665187e-01 9.935113877091394929e-01 9.997059160296088987e-01
8.038563160220000100e+03 9.996366446809427098e-01 9.302666342343359352e-05 9.931433760479687622e-01 9.935043711457312021e-01 9.996238346239492145e-01
8.038583591949999573e+03 9.996563423248819857e-01 9.302666342343359352e-05 9.931523086082308938e-01 9.934937303538485809e-01 9.996247493470864498e-01
8.038604023589999997e+03 9.997044422638369232e-01 9.302666342343359352e-05 9.931847178974235746e-01 9.934783481089176638e-01 9.997111213215625902e-01
8.038624455119999766e+03 1.000057584829419088e+00 9.302666342343359352e-05 9.935151726127844363e-01 9.934579645053632779e-01 1.000000000000000000e+00
8.038644886850000148e+03 9.999869674609304093e-01 9.302666342343359352e-05 9.934197752698737949e-01 9.934327222206391639e-01 1.000000000000000000e+00
8.038665318479999769e+03 9.998239516304541219e-01 9.302666342343359352e-05 9.932292406585953026e-01 9.934041278356009474e-01 9.997842443706080884e-01
