# time-2450000 flux       flux_err  
8002.54190904 1.00309463 0.00009307
8002.56234099 1.00298820 0.00009307
8002.58277314 1.00288128 0.00009307
8002.60320519 1.00286291 0.00009307
8002.62363723 1.00281243 0.00009307
8002.64406928 1.00266814 0.00009307
8002.66450132 1.00276676 0.00009307
8002.68493337 1.00258233 0.00009307
8002.70536541 1.00248342 0.00009307
8002.72579746 1.00235062 0.00009307
8002.74622950 1.00235387 0.00009307
8002.76666154 1.00223831 0.00009307
8002.78709359 1.00216090 0.00009307
8002.80752573 1.00215570 0.00009307
8002.82795777 1.00207027 0.00009307
8002.84838971 1.00197161 0.00009307
8002.86882186 1.00198908 0.00009307
8002.88925390 1.00196089 0.00009307
8002.90968584 1.00181261 0.00009307
8002.93011798 1.00175289 0.00009307
8002.95055002 1.00166803 0.00009307
8002.97098196 1.00160589 0.00009307
8002.99141410 1.00153640 0.00009307
8003.01184614 1.00135370 0.00009307
8003.03227807 1.00131069 0.00009307
8003.05271021 1.00115109 0.00009307
8003.07314225 1.00100996 0.00009307
8003.09357419 1.00095674 0.00009307
8003.13443836 1.00077234 0.00009307
8003.15487040 1.00070823 0.00009307
8003.17530243 1.00066197 0.00009307
8003.19573447 1.00057616 0.00009307
8003.21616650 1.00049295 0.00009307
8003.23659854 1.00043176 0.00009307
8003.25703057 1.00033894 0.00009307
8003.27746261 1.00021475 0.00009307
8003.29789464 1.00010120 0.00009307
8003.31832667 1.00008731 0.00009307
8003.64523955 0.99932057 0.00009307
8003.66567157 0.99934773 0.00009307
8003.68610360 0.99931964 0.00009307
8003.70653562 0.99920170 0.00009307
8003.72696765 0.99922517 0.00009307
8003.74739967 0.99944002 0.00009307
8003.76783180 0.99983356 0.00009307
8003.78826372 1.00006268 0.00009307
8003.80869574 1.00008765 0.00009307
8003.82912787 0.99995125 0.00009307
8003.84955979 0.99992890 0.00009307
8003.86999181 0.99985827 0.00009307
8003.89042393 0.99988363 0.00009307
8003.91085586 0.99991465 0.00009307
8003.93128788 0.99991231 0.00009307
8003.95172000 0.99992473 0.00009307
8003.97215192 0.99993977 0.00009307
8003.99258404 0.99983930 0.00009307
8004.01301596 0.99976995 0.00009307
8004.03344798 0.99983667 0.00009307
8004.05388010 0.99989027 0.00009307
8004.07431202 1.00018551 0.00009307
8004.09474403 1.00025374 0.00009307
8004.11517615 1.00028407 0.00009307
8004.13560817 1.00030987 0.00009307
8004.15604009 1.00043647 0.00009307
8004.17647220 1.00057188 0.00009307
8004.19690422 1.00064492 0.00009307
8004.21733613 1.00061427 0.00009307
8004.23776825 1.00084172 0.00009307
8004.25820027 1.00084663 0.00009307
8004.27863218 1.00100005 0.00009307
8004.29906429 1.00110087 0.00009307
8004.31949631 1.00103102 0.00009307
8004.33992822 1.00120819 0.00009307
8004.36036034 1.00123959 0.00009307
