7457.704126  0.989821  0.000787  -0.20  -0.89  1.11 14.74    29.45    40.00
7457.704818  0.990503  0.000788  -0.40  -1.13  1.11 14.96    29.59    40.00
7457.705465  0.988580  0.000786  -0.41  -0.15  1.11 14.71    29.31    40.00
7457.706122  0.988932  0.000786   0.24   0.02  1.11 15.62    30.10    40.00
7457.706830  0.989137  0.000787   0.09   0.15  1.11 14.63    29.87    40.00
7457.707485  0.989949  0.000787  -0.53   0.51  1.11 15.29    29.95    40.00
7457.708183  0.987570  0.000785  -0.14  -0.46  1.11 16.01    29.87    40.00
7457.708836  0.988524  0.000792  -1.42   0.35  1.12 15.11    30.15    40.00
7457.709511  0.989776  0.000793  -0.77   0.78  1.12 16.37    30.12    40.00
7457.710159  0.987870  0.000791  -0.66   0.59  1.12 15.36    30.15    40.00
7457.710823  0.991571  0.000794   0.98  -0.70  1.12 15.09    30.34    40.00
7457.711491  0.990007  0.000793   0.84   0.05  1.12 15.13    30.43    40.00
7457.712154  0.988203  0.000791  -0.68   0.62  1.12 14.39    30.25    40.00
7457.712801  0.991490  0.000794   0.16   0.44  1.12 15.23    30.07    40.00
7457.713449  0.989896  0.000793  -0.34   0.49  1.12 15.55    30.40    40.00
7457.714166  0.991489  0.000794  -0.76   0.33  1.12 15.20    29.77    40.00
7457.714826  0.990988  0.000794  -0.30   0.09  1.12 15.85    29.99    40.00
7457.715492  0.991436  0.000794  -1.11  -0.04  1.12 14.88    29.49    40.00
7457.716166  0.988368  0.000792  -1.22   0.49  1.12 15.12    29.59    40.00
7457.716822  0.991125  0.000799  -1.12   2.48  1.13 14.51    29.72    40.00
7457.717499  0.990088  0.000798  -1.16   1.90  1.13 15.05    29.71    40.00
7457.718163  0.991111  0.000799  -1.27   1.48  1.13 14.64    29.77    40.00
7457.718823  0.993787  0.000802   0.48  -0.88  1.13 14.84    29.75    40.00
7457.719501  0.990155  0.000799   1.08  -0.74  1.13 14.80    29.98    40.00
7457.720190  0.993266  0.000801  -0.00   0.38  1.13 15.23    29.65    40.00
7457.720856  0.993926  0.000802   0.45   0.57  1.13 14.52    29.28    40.00
7457.721506  0.992050  0.000800   0.39  -1.65  1.13 15.61    29.76    40.00
7457.722156  0.993375  0.000802  -0.16  -0.46  1.13 15.28    29.91    40.00
7457.722870  0.994407  0.000808   0.30   0.25  1.14 14.96    30.15    40.00
7457.723550  0.995604  0.000809   0.56   0.08  1.14 14.98    30.07    40.00
7457.724244  0.995066  0.000809   0.10  -1.09  1.14 14.79    30.11    40.00
7457.724913  0.996308  0.000810  -0.31  -0.38  1.14 15.07    30.38    40.00
7457.725568  0.995104  0.000809  -0.21   0.79  1.14 14.33    29.82    40.00
7457.726232  0.997184  0.000810   0.23   0.30  1.14 14.73    29.88    40.00
