8209.785743 1.007197  0.001503   4.15  -2.19  2.04 14.47   499.99    45.00
8209.786505 1.011186  0.001533   0.51  -0.55  2.06 14.02   504.47    45.00
8209.787176 1.007114  0.001538   4.19  -3.64  2.07 13.76   506.14    45.00
8209.787846 1.007491  0.001563  -0.83  -0.84  2.09 14.34   508.30    45.00
8209.788518 1.007271  0.001575   3.28  -3.07  2.10 14.23   513.21    45.00
8209.789204 1.006584  0.001586  -1.33   0.78  2.11 14.52   516.20    45.00
8209.789868 1.006551  0.001610   1.71  -1.95  2.13 14.26   517.67    45.00
8209.790546 1.007899  0.001625  -1.45   0.87  2.14 13.21   523.08    45.00
8209.791215 1.007102  0.001648   2.19  -1.70  2.16 13.87   525.52    45.00
8209.791887 1.007258  0.001661  -0.91   0.60  2.17 14.02   525.35    45.00
8209.792559 1.005987  0.001684   4.27  -2.40  2.19 14.61   528.42    45.00
8209.793239 1.008684  0.001701  -0.52  -0.22  2.20 14.74   534.12    45.00
8209.793913 1.006575  0.001722   4.09  -3.15  2.22 13.66   537.51    45.00
8209.794586 1.006454  0.001748  -0.63  -0.81  2.24 14.29   539.59    45.00
8209.795255 1.008380  0.001764   3.34  -2.06  2.25 14.11   541.07    45.00
8209.795928 1.008327  0.001790  -2.25   2.08  2.27 14.21   546.15    45.00
8209.796599 1.005409  0.001811   2.28  -0.23  2.29 14.05   553.09    45.00
8209.797272 1.007640  0.001828  -0.92   1.02  2.30 14.21   555.42    45.00
8209.797944 1.003665  0.001847   3.64  -1.24  2.32 13.53   558.27    45.00
8209.798631 1.007131  0.001880  -1.42  -0.57  2.34 14.20   563.25    45.00
8209.799305 1.007197  0.001906   3.35  -3.48  2.36 14.58   567.54    45.00
8209.799979 1.002812  0.001925  -0.60   0.46  2.38 15.21   570.33    45.00
8209.800650 1.006508  0.001959   1.42  -1.93  2.40 15.20   575.22    45.00
8209.801322 1.003821  0.001967  -5.32   2.14  2.41 14.43   578.59    45.00
8209.801994 1.004195  0.001995  -1.16   0.44  2.43 14.54   581.05    45.00
8209.802765 1.011259  0.002051  -0.70   0.63  2.46 14.16   586.32    45.00
8209.803437 1.009119  0.002075   2.23   0.04  2.48 15.03   591.40    45.00
8209.804118 1.003623  0.002091  -3.72   3.01  2.50 15.14   596.46    45.00
8209.804794 1.005150  0.002122   0.14   0.98  2.52 14.74   600.02    45.00
8209.805465 1.009207  0.002159  -3.05   0.53  2.54 13.89   604.06    45.00
8209.806138 1.005909  0.002181  -0.83  -1.15  2.56 13.71   609.78    45.00
8209.806808 1.000199  0.002197  -2.70   0.49  2.58 14.76   613.69    45.00
8209.807482 1.006465  0.002254  -1.68  -0.74  2.61 15.02   616.95    45.00
8209.808166 1.004537  0.002279  -3.86   1.73  2.63 14.29   622.60    45.00
8209.808844 1.001930  0.002302  -1.98   0.10  2.65 14.51   625.42    45.00
8209.809516 1.006089  0.002356  -4.16   1.80  2.68 14.47   632.24    45.00
8209.810192 1.000808  0.002373  -1.72   0.32  2.70 15.16   639.24    45.00
8209.810875 1.002028  0.002421  -1.36  -0.12  2.73 15.00   644.89    45.00
8209.811548 1.009661  0.002469   0.89  -1.76  2.75 14.77   650.19    45.00
8209.812221 1.004756  0.002503  -0.74   2.03  2.78 14.84   657.35    45.00
8209.812894 1.002098  0.002542   1.91   1.21  2.81 14.81   663.83    45.00
8209.813568 1.003419  0.002576  -5.06   1.61  2.83 15.46   670.31    45.00
8209.814243 1.003192  0.002623  -2.87  -0.07  2.86 15.34   675.89    45.00
8209.814929 1.002781  0.002668  -4.74   1.55  2.89 15.20   681.40    45.00
8209.815925 1.004265  0.002736  -4.85   2.12  2.93 16.11   689.07    45.00
8209.816599 1.004768  0.002785  -6.64   3.31  2.96 15.89   695.28    45.00
8209.817272 1.004966  0.002834  -6.28   3.81  2.99 16.42   701.66    45.00
8209.817946 1.002822  0.002876  -3.69   1.22  3.02 15.77   709.03    45.00
8209.818622 1.003577  0.002944  -3.28   1.81  3.06 16.19   713.38    45.00
8209.819305 1.001185  0.002986  -4.80   0.84  3.09 15.77   723.05    45.00
8209.819976 1.006335  0.003051  -2.64   0.57  3.12 15.45   728.92    45.00
