8163.836599  0.996492  0.000891   4.48  23.10  1.28 11.87    28.89    35.00
8163.837151  0.994921  0.000900   5.06  22.99  1.29 12.37    29.44    35.00
8163.837708  0.995854  0.000900   4.58  22.43  1.29 12.59    29.75    35.00
8163.838268  0.997197  0.000899   5.50  22.45  1.29 11.66    30.35    35.00
8163.838819  0.998608  0.000903   5.81  23.27  1.29 11.86    30.37    35.00
8163.839374  0.999644  0.000914   4.99  23.20  1.30 11.60    29.98    35.00
8163.839930  0.997455  0.000921   4.77  23.58  1.30 12.34    29.86    35.00
8163.840487  0.998909  0.000919   5.00  24.15  1.30 11.25    30.13    35.00
8163.841043  0.997671  0.000917   5.17  23.92  1.31 11.74    30.00    35.00
8163.841597  0.996363  0.000915   6.06  23.15  1.31 12.60    29.89    35.00
8163.842153  0.998107  0.000917   5.71  24.43  1.31 12.13    30.08    35.00
8163.842709  0.998923  0.000917   6.20  24.73  1.31 12.29    29.98    35.00
8163.843265  0.996127  0.000923   5.24  25.30  1.32 12.40    30.25    35.00
8163.843821  0.997303  0.000924   6.35  25.45  1.32 12.20    30.28    35.00
8163.844377  0.997674  0.000927   6.54  25.20  1.32 11.22    30.36    35.00
8163.844931  0.997950  0.000934   6.95  25.26  1.33 11.55    30.42    35.00
8163.845578  0.998574  0.000933   6.14  24.49  1.33 11.16    30.61    35.00
8163.846131  0.997582  0.000932   6.05  25.08  1.33 11.56    30.40    35.00
8163.846686  0.998112  0.000940   6.39  25.20  1.34 10.90    30.57    35.00
8163.847234  0.999474  0.000941   6.91  23.83  1.34 10.98    30.37    35.00
8163.847783  0.997903  0.000940   7.03  25.80  1.34 10.70    30.46    35.00
8163.848346  0.998588  0.000948   7.21  25.26  1.35 10.81    30.71    35.00
8163.848902  0.999385  0.000949   7.93  25.69  1.35 11.08    30.92    35.00
8163.849456  1.000266  0.000950   7.74  26.92  1.35 10.22    30.88    35.00
8163.850010  0.999534  0.000958   9.15  25.54  1.36 10.08    31.07    35.00
8163.850567  0.997664  0.000956   9.03  25.64  1.36 11.41    31.11    35.00
8163.851122  0.998688  0.000957   8.61  26.28  1.36 10.70    31.17    35.00
8163.851672  0.998641  0.000966  10.21  26.26  1.37 11.52    31.42    35.00
8163.852233  0.999509  0.000967   9.82  25.59  1.37 11.72    31.15    35.00
8163.852783  0.998594  0.000966   9.84  26.10  1.37 11.56    31.13    35.00
8163.853344  0.999429  0.000976   9.97  25.41  1.38 11.19    31.36    35.00
8163.853900  0.994828  0.000972  10.08  25.38  1.38 11.19    31.03    35.00
8163.854528  1.000655  0.000978   9.94  25.57  1.38 11.04    31.18    35.00
8163.855089  0.998152  0.000984  10.47  25.82  1.39 11.24    31.07    35.00
8163.855644  0.998465  0.000984  10.90  26.07  1.39 10.61    30.67    35.00
8163.856201  0.999589  0.000994  10.57  25.60  1.40 10.71    30.84    35.00
8163.856754  0.997118  0.000991  11.29  25.99  1.40 11.97    30.64    35.00
8163.857317  0.999192  0.000994  10.95  25.50  1.40 11.10    30.86    35.00
8163.857872  0.997411  0.001001  11.01  26.44  1.41 11.06    31.09    35.00
8163.858427  0.999665  0.001003  11.07  26.43  1.41 11.64    31.48    35.00
8163.858983  0.998262  0.001002  12.31  26.18  1.41 11.83    31.61    35.00
