#time			flux		fluxerr		x			y		roll		contam			bg			smear
2298.07161169 0.99997633 0.00032598 0.00443453 -0.43943774 348.66684018 -0.00360341 -0.23941040 0.00128393
2298.07230644 1.00012807 0.00032601 0.14071091 -0.10299248 345.15962227 0.00222945 -0.17129517 0.00124527
2298.07300118 0.99986964 0.00032597 0.09502312 -0.25876334 341.62844351 -0.03615823 -0.18106079 0.00136314
2298.07369593 1.00002491 0.00032599 0.04017827 -0.57007178 338.07184861 -0.02047693 -0.15179443 0.00127151
2298.07439066 1.00059793 0.00032608 0.12648927 0.12467583 334.48861227 0.06976494 -0.17129517 0.00096574
2298.07508541 1.00012699 0.00032601 -0.07119337 0.19763545 330.87733394 0.01475452 -0.24908447 0.00119977
2298.07578016 1.00010279 0.00032600 0.01202374 0.37308856 327.23679323 -0.10587119 -0.17129517 0.00152432
2298.07647490 1.00042623 0.00032606 0.07237630 0.17693072 323.56592273 0.07080988 -0.18106079 0.00093060
2298.07716965 1.00005927 0.00032600 0.26147872 0.17499361 319.86531067 0.02498245 -0.19079590 0.00106688
2298.07786441 1.00070812 0.00032610 -0.18310836 0.00480280 316.13622959 0.00258198 -0.18106079 0.00126515
2298.07855914 1.00072477 0.00032610 -0.38158954 0.08453147 312.38020716 -0.09249157 -0.21023560 0.00156970
2298.07925389 1.00004429 0.00032599 -0.45360215 -0.51126837 308.59839800 -0.07424258 -0.15179443 0.00150455
2298.07994863 0.99998042 0.00032598 -0.70772575 -0.21429612 304.79224873 -0.13416446 -0.22967529 0.00179810
2298.08064338 0.99979277 0.00032595 -0.49380265 -0.35527748 300.96426441 -0.13221277 -0.19079590 0.00177206
2298.08133812 0.99987749 0.00032597 -0.77362460 -0.20767512 297.11820041 -0.10180948 -0.18106079 0.00165374
2298.08272760 0.99956742 0.00032592 -0.59476724 -0.48193648 289.38715346 -0.13464495 -0.17129517 0.00181462
2298.08342235 0.99929553 0.00032587 -0.01512523 -0.41298871 285.50973690 -0.00547087 -0.21023560 0.00133412
2298.08411710 1.00020493 0.00032602 0.24819918 0.02283927 281.62959928 -0.12126936 -0.19079590 0.00161946
2298.08481184 0.99999885 0.00032599 0.39884010 -0.41244324 277.75090722 -0.11252607 -0.23941040 0.00165404
2298.08550659 0.99975951 0.00032595 0.45153389 -0.51853345 273.87787868 -0.07706275 -0.13226318 0.00147177
2298.08620132 1.00005860 0.00032600 0.57678742 -0.05868634 270.01478861 -0.02798682 -0.19079590 0.00135624
2298.08689607 0.99930398 0.00032587 -0.10731984 0.06038446 266.16572336 -0.01087572 -0.21023560 0.00133844
2298.08759081 0.99980619 0.00032596 -0.11669929 0.00244866 262.33478568 0.01458032 -0.22967529 0.00128279
2298.08828556 0.99949975 0.00032591 0.05891993 0.18235159 258.52469400 -0.02345899 -0.21023560 0.00126034
2298.08898031 1.00011809 0.00032601 -0.05764497 -0.82248793 254.73758685 0.14193769 -0.22967529 0.00082665
2298.08967504 0.99981115 0.00032596 0.00064290 -0.41184530 250.97565524 -0.07456119 -0.22967529 0.00155940
2298.09036979 1.00012666 0.00032601 -0.21948352 -0.42898240 247.24090887 -0.18511563 -0.18106079 0.00193544
2298.09106453 1.00019715 0.00032602 0.27923910 0.03698480 243.53549163 -0.02976091 -0.19079590 0.00134959
2298.09175928 0.99995615 0.00032598 0.11013863 0.21170378 239.86022815 0.00022880 -0.20050049 0.00117484
2298.09245402 1.00011761 0.00032601 -0.20076511 -0.24813822 236.21456871 -0.02946540 -0.22967529 0.00138702
2298.09314876 0.99947106 0.00032590 -0.34366822 -0.47956791 232.59796128 -0.08002279 -0.19079590 0.00160350
2298.09384350 0.99920153 0.00032586 -0.38522495 -0.17258246 229.00967212 -0.13148739 -0.21023560 0.00177039
2298.09453825 0.99922210 0.00032586 -0.09188360 0.18473883 225.44914343 0.05197385 -0.24908447 0.00102998
2298.09523299 0.99982288 0.00032596 -0.29205194 -0.01624445 221.91529205 0.06791265 -0.17129517 0.00103458
2298.09592774 1.00032972 0.00032604 0.45952366 0.15111951 218.40577602 -0.08932510 -0.23941040 0.00155223
2298.09662247 0.99989310 0.00032597 0.28451474 -0.75823816 214.91811399 -0.06975028 -0.21997070 0.00152235
2298.09731722 0.99995990 0.00032598 0.60608227 -0.17019850 211.44964196 -0.10841114 -0.25878906 0.00165805
2298.09801197 0.99961129 0.00032592 0.28879942 -0.21152999 207.99787868 -0.16470912 -0.22967529 0.00181868
2298.09870671 0.99942632 0.00032589 0.59533619 -0.55474083 204.56020851 -0.09220318 -0.22967529 0.00151127
2298.09940146 1.00062526 0.00032609 0.59476268 -0.58768044 201.13352759 -0.10768090 -0.24908447 0.00160868
2298.10009620 1.00004824 0.00032599 0.29769456 -0.90045146 197.71450824 -0.02237688 -0.19079590 0.00132967
2298.10079094 0.99971706 0.00032594 0.68180926 -0.69222052 194.29988439 0.04289881 -0.23941040 0.00110232
2298.10148568 0.99974220 0.00032594 0.45421635 -0.58319575 190.88621803 -0.13623847 -0.24908447 0.00165418
2298.10218043 1.00033448 0.00032604 0.17619848 -0.25499037 187.47024162 -0.13079980 -0.22967529 0.00161340
2298.10287518 0.99949231 0.00032590 -0.14883405 -0.29984768 184.04873400 -0.04962563 -0.23941040 0.00141524
2298.10356992 0.99921324 0.00032586 -0.17780239 0.11811768 180.61856924 0.05123157 -0.14202881 0.00102701
2298.10426466 0.99983587 0.00032596 -0.11060829 -0.30614088 177.17669138 -0.10526247 -0.26846313 0.00170511
2298.10495940 0.99964644 0.00032593 0.17587739 0.21903071 173.71986418 0.01434083 -0.22967529 0.00118163
2298.10565415 0.99960041 0.00032592 -0.44392244 0.50875096 170.24503199 0.03032856 -0.22967529 0.00107967
2298.10704364 1.00009319 0.00032600 -0.05141498 -0.25146016 163.23095145 -0.10783444 -0.22967529 0.00164356
2298.10773837 0.99998715 0.00032598 0.18711034 -0.14261885 159.68791992 -0.07719746 -0.21023560 0.00152702
2298.10843312 1.00036199 0.00032605 0.33180432 -0.00346350 156.11832116 -0.13580137 -0.19079590 0.00171181
2298.10912787 0.99966629 0.00032593 -0.25579968 -0.07120942 152.52036022 -0.01142863 -0.24908447 0.00128075
2298.10982261 0.99965422 0.00032593 -0.34203341 0.02146458 148.89239480 -0.05903395 -0.14202881 0.00147692
2298.11051736 0.99954800 0.00032591 -0.00064290 -0.01610114 145.23431759 -0.03106158 -0.19079590 0.00137376
2298.11121210 0.99971211 0.00032594 0.01356011 -0.37543826 141.54666951 -0.18642534 -0.24908447 0.00190229
2298.11190684 0.99974977 0.00032595 0.32672013 -0.31634153 137.83006396 -0.28897870 -0.22967529 0.00230079
2298.11260158 0.99983174 0.00032596 0.15065303 -0.25986222 134.08491932 -0.04533834 -0.21997070 0.00145199
2298.11329633 0.99992927 0.00032598 0.55445361 0.13888780 130.31190085 -0.05615325 -0.26849365 0.00146047
2298.11399107 1.00017348 0.00032602 0.09376550 0.05716166 126.51289112 0.02423516 -0.23941040 0.00117520
2298.11468582 0.99995707 0.00032598 -0.04383494 -0.13976863 122.69112024 0.00103143 -0.17129517 0.00124664
2298.11538055 0.99947261 0.00032590 0.60035330 0.76386162 118.84993780 -0.28434182 -0.19079590 0.00214065
2298.11607530 0.99981883 0.00032596 0.27757758 0.64096318 114.99250560 -0.13082609 -0.22967529 0.00164251
2298.11677005 1.00107712 0.00032616 0.43545793 0.31530762 111.12217938 -0.10925304 -0.15179443 0.00167886
2298.11746479 1.00054605 0.00032608 0.81837933 0.29849165 107.24253500 0.07149959 -0.19079590 0.00088005
2298.11815954 1.00034332 0.00032604 0.82142567 0.64127463 103.35789385 -0.25848879 -0.19079590 0.00212878
2298.11885427 0.99985696 0.00032596 0.98754522 0.70687528 99.47275026 -0.24289744 -0.22967529 0.00205200
2298.11954902 0.99977830 0.00032595 0.58411219 0.74636586 95.59141072 -0.23210501 -0.17129517 0.00201664
2298.12024376 1.00000661 0.00032599 0.47276073 0.75252743 91.71836963 -0.24158588 -0.21023560 0.00201022
2298.12093851 0.99982291 0.00032596 0.39056647 0.19323892 87.85792243 -0.10362817 -0.21997070 0.00155940
2298.12163326 1.00029631 0.00032604 -0.15068209 0.05349093 84.01338501 0.06554839 -0.21023560 0.00103786
2298.12232800 1.00004564 0.00032599 -0.18609563 0.10833169 80.18767281 -0.06863946 -0.19079590 0.00142664
2298.12302274 1.00030361 0.00032604 0.11164460 -0.13386181 76.38375567 -0.17283983 -0.22967529 0.00184055
2298.12371748 0.99959523 0.00032592 0.17138587 0.08717267 72.60441799 0.03720807 -0.21023560 0.00108774
2298.12441223 1.00085068 0.00032613 0.01659515 0.25649896 68.85258025 0.10969376 -0.21023560 0.00079636
2298.12510697 1.00068769 0.00032610 -0.37520669 0.52317407 65.12976485 -0.11060758 -0.19079590 0.00152042
2298.12580172 1.00002172 0.00032599 -0.12447430 0.46251156 61.43614651 -0.00651631 -0.24908447 0.00124560
2298.12649645 1.00037575 0.00032605 -0.49008188 0.29190233 57.77189229 -0.00983484 -0.19079590 0.00120750
2298.12719120 0.99980164 0.00032595 -0.68887291 0.15984213 54.13699254 0.03511434 -0.19079590 0.00119470
2298.12788595 1.00029964 0.00032604 -0.22637366 0.04570936 50.53161344 0.10029767 -0.19079590 0.00098431
2298.12858069 1.00084838 0.00032613 0.05810962 0.59289052 46.95528796 -0.02981182 -0.22967529 0.00132107
2298.12927544 0.99972885 0.00032594 -0.59499007 0.50052432 43.40610133 -0.02276920 -0.18106079 0.00135402
2298.12997017 0.99977490 0.00032595 -0.60876994 0.59235571 39.88198277 -0.12833487 -0.19079590 0.00168487
2298.13066492 1.00004890 0.00032599 0.20572951 0.52968212 36.38068422 -0.05227483 -0.22967529 0.00143422
2298.13135966 0.99942829 0.00032589 0.56913605 0.27236026 32.90012987 -0.16334287 -0.21023560 0.00171254
2298.13205441 1.00016846 0.00032601 0.09021500 0.10484433 29.43808737 -0.04647686 -0.17129517 0.00142616
2298.13274915 0.99986188 0.00032596 -0.25846924 0.51191707 25.99161601 -0.10925535 -0.22967529 0.00153041
2298.13344390 1.00029433 0.00032603 -0.47409219 0.48811025 22.55749393 -0.09545116 -0.25878906 0.00168200
2298.13413863 1.00004289 0.00032599 -0.00155498 -0.08230349 19.13254880 -0.07353469 -0.19079590 0.00158164
2298.13483338 1.00067288 0.00032610 0.08534415 0.30994334 15.71344295 0.02664064 -0.24908447 0.00116134
2298.13552813 1.00017123 0.00032601 -0.67215720 0.32814456 12.29700320 -0.08931092 -0.25878906 0.00158379
2298.13622287 0.99992013 0.00032597 -0.78951343 0.12138211 8.87998470 0.12252804 -0.22967529 0.00091408
2298.13691762 0.99974696 0.00032595 -0.22204316 0.20698692 5.45911418 0.00941207 -0.22967529 0.00122116
2298.13761235 1.00046525 0.00032606 -0.32016855 -0.23485554 2.03118066 -0.17162647 -0.21997070 0.00192678
2298.13830710 1.00045313 0.00032606 -0.37114630 0.69544672 358.59280024 -0.06625071 -0.27816772 0.00146058
2298.13900184 1.00062986 0.00032609 0.13990653 0.92226134 355.14075715 -0.13462821 -0.18106079 0.00157617
2298.13969659 1.00020734 0.00032602 0.32979426 -0.13664304 351.67203753 -0.02892222 -0.22967529 0.00139636
2298.14039134 0.99987254 0.00032597 0.11142917 -0.39625794 348.18423609 0.00353573 -0.24908447 0.00127135
2298.14108607 1.00027047 0.00032603 0.06375006 0.03175268 344.67510551 -0.03622168 -0.21023560 0.00143571
2298.14178082 1.00057657 0.00032608 0.31896021 -0.31397414 341.14221465 -0.08335821 -0.21023560 0.00156928
2298.14247556 1.00019891 0.00032602 -0.04403258 -0.55309741 337.58331595 -0.04904399 -0.17129517 0.00143237
2298.14317031 1.00044579 0.00032606 0.12181631 0.29834680 333.99630392 0.06909253 -0.24908447 0.00096509
2298.14455979 1.00007977 0.00032600 -0.06599387 0.29302876 326.73560978 0.03185325 -0.22967529 0.00112193
2298.14525453 0.99991433 0.00032597 0.10419502 0.11476013 323.06149106 -0.04235960 -0.22967529 0.00136175
2298.14594928 1.00067085 0.00032610 0.01429428 0.09559354 319.35796572 -0.07802248 -0.21023560 0.00156800
2298.14664403 1.00024981 0.00032603 -0.25316250 0.01729929 315.62490476 -0.04335374 -0.21023560 0.00147179
2298.14733877 1.00033840 0.00032604 -0.32410461 -0.09541199 311.86354071 -0.07207417 -0.26849365 0.00159800
2298.14803352 1.00024041 0.00032603 -0.52868866 -0.46935558 308.07642844 -0.07701116 -0.24908447 0.00165154
2298.14872825 1.00046785 0.00032606 -0.67654013 0.02302633 304.26625047 0.04409731 -0.23941040 0.00121914
2298.14942300 1.00014964 0.00032601 -0.35270214 -0.26718273 300.43548945 -0.21966509 -0.22967529 0.00212335
2298.15011774 0.99999604 0.00032599 -0.73686680 -0.37039048 296.58682918 -0.05734354 -0.24908447 0.00166152
2298.15081249 0.99937765 0.00032589 -0.50175381 -1.05826291 292.72335305 -0.02589657 -0.21997070 0.00148637
2298.15150723 0.99996735 0.00032598 -0.58120013 -0.51838527 288.84927646 -0.11268669 -0.21023560 0.00171658
2298.15220197 1.00024508 0.00032603 -0.07654064 -0.40830160 284.96903636 -0.08160513 -0.20050049 0.00171575
2298.15289671 1.00032382 0.00032604 0.29630895 -0.07912004 281.08688004 -0.08902823 -0.25878906 0.00159478
2298.15359146 1.00027270 0.00032603 0.43816979 -0.43589992 277.20725021 -0.05968959 -0.21023560 0.00145060
2298.15428621 1.00020183 0.00032602 0.42687059 -0.70366699 273.33443239 -0.04218929 -0.21023560 0.00134830
2298.15498095 1.00001134 0.00032599 0.52759744 -0.09065411 269.47216704 -0.15115916 -0.24908447 0.00180225
2298.15567570 0.99960019 0.00032592 -0.16783611 -0.04047140 265.62396892 0.02306277 -0.21023560 0.00121074
2298.15637043 0.99980896 0.00032596 -0.11920338 0.08071851 261.79342409 -0.03698934 -0.22967529 0.00144904
2298.15706518 0.99999933 0.00032599 0.02418305 0.15487189 257.98391827 0.05079723 -0.24908447 0.00111050
2298.15775992 0.99964755 0.00032593 0.07462669 -0.57996818 254.19897745 0.05370095 -0.25878906 0.00117911
2298.15845467 0.99970842 0.00032594 -0.07981326 -0.27148023 250.44075604 -0.09659475 -0.24908447 0.00172568
2298.15914941 0.99942251 0.00032589 -0.15008279 -0.27302217 246.71016450 -0.09744708 -0.19079590 0.00171405
2298.16123364 0.99994948 0.00032598 -0.23848052 -0.35909937 235.69276958 -0.07603059 -0.23941040 0.00155424
2298.16192839 1.00045891 0.00032606 -0.21928730 -0.33332579 232.08055506 -0.17378624 -0.23941040 0.00192240
2298.16262313 1.00022373 0.00032602 -0.14201415 -0.09873767 228.49728224 -0.01456570 -0.25878906 0.00141872
2298.16331787 0.99949948 0.00032591 -0.27521070 0.23900578 224.94135587 0.05185062 -0.16156006 0.00103345
2298.16401261 0.99952067 0.00032591 -0.29799384 -0.22491987 221.41100918 -0.09925535 -0.24908447 0.00167486
2298.16470736 1.00016242 0.00032601 0.59202398 0.05967564 217.90464743 -0.11282483 -0.24908447 0.00167672
2298.16540210 1.00066255 0.00032609 0.17778868 -0.85646182 214.42047943 0.08157993 -0.25878906 0.00103859
2298.16609685 1.00014075 0.00032601 0.58760919 -0.01229752 210.95580814 -0.22630776 -0.24908447 0.00205670
2298.16679159 1.00122215 0.00032619 0.37703461 -0.09946530 207.50759653 -0.10050762 -0.22967529 0.00165248
2298.16748633 0.99959795 0.00032592 0.58504121 -0.59346636 204.07285746 -0.06771155 -0.22967529 0.00144677
2298.16818108 1.00017715 0.00032602 0.73490566 -0.60454600 200.64843628 -0.02988262 -0.22967529 0.00134569
2298.16887582 1.00028573 0.00032603 0.48776879 -0.89221141 197.23134321 -0.03601397 -0.20053101 0.00148365
2298.16957057 0.99983014 0.00032596 0.68799596 -0.84740526 193.81836100 0.00603440 -0.26846313 0.00137100
2298.17026531 0.99941315 0.00032589 0.37739629 -0.39820575 190.40612364 0.01764585 -0.24908447 0.00114715
2298.17096005 0.99972913 0.00032594 0.13820564 -0.53306419 186.99130950 0.01319618 -0.28784180 0.00126445
2298.17165479 1.00013597 0.00032601 -0.22733577 -0.21618415 183.57043200 -0.05783558 -0.30718994 0.00153239
2298.17234954 0.99923132 0.00032586 -0.21628036 0.08645656 180.14017007 0.03405806 -0.21997070 0.00105749
2298.17304428 0.99943559 0.00032589 0.00966186 -0.46940547 176.69733909 -0.11419573 -0.27816772 0.00170260
2298.17373903 0.99982620 0.00032596 0.14204579 0.11847325 173.23917455 0.04792468 -0.21023560 0.00106882
2298.17443376 0.99952332 0.00032591 -0.62667799 0.51056777 169.76303504 -0.04241304 -0.24908447 0.00141358
2298.17512851 0.99991201 0.00032597 -0.22116839 -0.05321231 166.26610417 -0.00033650 -0.21997070 0.00138858
2298.17582326 0.99977663 0.00032595 0.02749129 -0.15602626 162.74573502 0.01041335 -0.28784180 0.00127766
2298.17651800 0.99977524 0.00032595 0.22697439 -0.38063956 159.19942021 -0.12568103 -0.20050049 0.00172256
2298.17721275 0.99999211 0.00032599 0.39002280 0.08721517 155.62581091 -0.13667360 -0.24908447 0.00173826
2298.17790749 0.99981235 0.00032596 -0.34106624 -0.15290028 152.02400617 -0.11144118 -0.26849365 0.00165880
2298.17860223 0.99971203 0.00032594 -0.30986127 0.05253658 148.39315946 0.03300320 -0.24908447 0.00119244
2298.17929697 0.99945687 0.00032590 -0.02452918 -0.02977346 144.73224906 -0.02173177 -0.24908447 0.00135532
2298.17999172 0.99957183 0.00032592 -0.03468685 -0.64136926 141.04049623 -0.01422728 -0.21023560 0.00134994
2298.18068646 0.99984904 0.00032596 0.18999802 -0.32681521 137.31844460 -0.15540283 -0.27816772 0.00187703
2298.18138121 0.99968003 0.00032593 0.29114468 -0.27329358 133.56790471 -0.17904374 -0.21023560 0.00186547
2298.18207594 0.99994303 0.00032598 0.49435338 0.21721361 129.79080430 -0.19555920 -0.21997070 0.00194863
2298.18277069 1.00013637 0.00032601 0.16175195 0.26459341 125.98888089 0.02120402 -0.22967529 0.00113049
2298.18346544 0.99998240 0.00032598 -0.05750607 -0.00527559 122.16405916 0.04617178 -0.19079590 0.00113478
2298.18416018 0.99981059 0.00032596 0.76782994 0.91008068 118.31885249 -0.13759975 -0.22967529 0.00166640
2298.18485493 1.00058822 0.00032608 0.19680213 0.47786476 114.45721015 -0.15416924 -0.20050049 0.00172899
2298.18554967 1.00019453 0.00032602 0.42786231 0.33772177 110.58328595 -0.11711249 -0.24908447 0.00179427
2298.18624441 1.00018196 0.00032602 0.81579640 0.20010395 106.70129068 0.04532305 -0.22967529 0.00103647
2298.18693915 1.00088869 0.00032613 0.73989193 0.54766049 102.81524770 -0.21643843 -0.15179443 0.00198706
2298.18763390 1.00028603 0.00032603 0.86401513 0.62276111 98.92935938 -0.30130087 -0.19079590 0.00228766
2298.18832864 1.00029529 0.00032603 0.62303769 0.73294570 95.04771989 -0.25022270 -0.21023560 0.00210137
2298.18902339 1.00102869 0.00032615 0.42547003 0.91381707 91.17439682 -0.03693022 -0.21023560 0.00136317
2298.18971812 1.00056045 0.00032608 0.33713570 0.24141211 87.31352811 -0.01434526 -0.23941040 0.00120977
2298.19041287 1.00038960 0.00032605 -0.09919545 -0.08311921 83.46905762 0.06273457 -0.22970581 0.00120754
2298.19110762 0.99964937 0.00032593 -0.09042568 0.28499865 79.64505575 -0.04877013 -0.22967529 0.00137166
2298.19180236 1.00045171 0.00032606 0.02743853 -0.19307273 75.84433230 -0.15478272 -0.20050049 0.00188093
2298.19249711 1.00042616 0.00032606 0.23189883 0.01383006 72.06859464 0.06255023 -0.19079590 0.00104586
2298.19319184 1.00057090 0.00032608 -0.22956819 0.25506811 68.31958098 0.10434209 -0.19079590 0.00082984
2298.19388659 1.00073008 0.00032611 -0.36371131 0.43989304 64.59883341 -0.08942070 -0.21023560 0.00149875
2298.19458133 0.99990421 0.00032597 -0.15780431 0.50285788 60.90808640 0.01343970 -0.21997070 0.00124079
2298.19527608 1.00048091 0.00032607 -0.45017048 0.45014145 57.24822439 0.02547084 -0.22967529 0.00120639
2298.19597082 1.00009569 0.00032600 -0.57085910 0.00390936 53.61842770 -0.06802828 -0.19079590 0.00165490
2298.19666557 0.99944948 0.00032590 -0.10048600 0.26118650 50.01764175 -0.00383808 -0.17129517 0.00129141
2298.19736031 0.99996142 0.00032598 -0.16800955 0.68251656 46.44487748 -0.05957237 -0.22967529 0.00144102
2298.19805505 0.99958352 0.00032592 -0.56127824 0.50759645 42.89896608 -0.04161105 -0.21023560 0.00153388
2298.19874980 0.99962982 0.00032593 -0.48421711 0.36953011 39.37871968 0.02912732 -0.22967529 0.00115057
2298.19944454 1.00033832 0.00032604 0.27680061 0.61060639 35.88176666 -0.19031901 -0.23941040 0.00188858
2298.20013929 0.99929857 0.00032587 0.56546380 0.03900604 32.40531886 -0.06355540 -0.26849365 0.00145919
2298.20083402 1.00037806 0.00032605 -0.00903751 0.01756954 28.94665253 0.01816465 -0.18106079 0.00132358
2298.20152877 0.99986453 0.00032596 -0.42350069 0.50970801 25.50286279 -0.04904246 -0.18106079 0.00144082
2298.20222351 1.00039182 0.00032605 -0.26958608 0.64239591 22.07121012 -0.09082968 -0.22967529 0.00164167
2298.20291826 1.00001482 0.00032599 0.01548351 0.01101688 18.64858634 0.05534666 -0.19079590 0.00112281
2298.20361301 1.00043380 0.00032606 0.10275555 0.27243881 15.23161970 -0.06888897 -0.22967529 0.00152009
2298.20430775 1.00009169 0.00032600 -0.66311568 0.37259528 11.81692221 -0.03666164 -0.22967529 0.00137247
2298.20500248 1.00038865 0.00032605 -0.70626527 0.15489865 8.40116833 0.08798096 -0.28784180 0.00101149
2298.20569723 1.00111872 0.00032617 -0.47023496 0.08485838 4.98086123 -0.13409666 -0.19079590 0.00183619
2298.20639198 1.00046085 0.00032606 -0.20878026 -0.17443518 1.55278556 -0.05158043 -0.22967529 0.00158255
2298.20708672 1.00129205 0.00032620 -0.33923229 0.56182713 358.11392214 -0.06069243 -0.18106079 0.00144578
2298.20778147 1.00115183 0.00032617 0.14372093 0.82323702 354.66127695 -0.06472723 -0.20053101 0.00145791
2298.20847620 1.00064899 0.00032609 0.19000457 -0.41258646 351.19192134 -0.08053817 -0.24908447 0.00157412
2298.20917095 1.00026975 0.00032603 0.16696117 -0.40486666 347.70274474 -0.08097520 -0.21023560 0.00161079
2298.20986569 1.00056590 0.00032608 0.10452146 0.02889370 344.19098881 -0.01621748 -0.25878906 0.00138971
2298.21056044 1.00054213 0.00032608 0.27869939 -0.28086278 340.65480434 -0.03231565 -0.24908447 0.00145895
2298.21125519 0.99980588 0.00032596 -0.11056375 -0.21477440 337.09269247 -0.03844642 -0.20050049 0.00149115
2298.21194992 0.99991467 0.00032597 -0.02536321 0.11840386 333.50321539 0.05111728 -0.21997070 0.00103474
2298.21264467 1.00096831 0.00032614 0.09220290 0.15535127 329.88474892 0.00954975 -0.22967529 0.00125341
2298.21333941 1.00013432 0.00032601 -0.11368277 0.21160187 326.23592879 -0.02068867 -0.24908447 0.00129097
2298.21403416 1.00047081 0.00032606 0.20262810 -0.00872839 322.55664064 -0.02644402 -0.18106079 0.00146164
2298.21472890 1.00020914 0.00032602 -0.16554732 0.29020436 318.84792983 -0.03060848 -0.25878906 0.00129496
2298.21542365 0.99988525 0.00032597 -0.20727367 -0.02598398 315.11087281 0.04089129 -0.20050049 0.00119003
2298.21611838 1.00002993 0.00032599 -0.25411774 -0.29674482 311.34661693 -0.16109138 -0.21023560 0.00195956
2298.21681313 1.00033794 0.00032604 -0.50455950 -0.40983328 307.55611706 -0.06504385 -0.21997070 0.00166622
2298.21750787 1.00063444 0.00032609 -0.66729264 -0.07249195 303.74129783 -0.03155157 -0.16156006 0.00153906
2298.21820262 0.99961251 0.00032592 -0.42076221 -0.28838810 299.90565302 -0.26717307 -0.24908447 0.00230882
2298.21889737 1.00051026 0.00032607 -0.75591233 -0.33141631 296.05287738 0.03401983 -0.21023560 0.00134970
2298.21959210 0.99984884 0.00032596 -0.35271592 -0.84739708 292.18673837 0.06134491 -0.26846313 0.00121229
2298.22028684 1.00001312 0.00032599 -0.41415432 -0.33905155 288.31080062 -0.03087790 -0.20050049 0.00156689
2298.22098159 0.99942260 0.00032589 0.09182849 -0.13752646 284.42890908 0.04566706 -0.22967529 0.00130289
2298.22167634 1.00055681 0.00032608 0.33838762 -0.21983526 280.54526754 -0.19325708 -0.23941040 0.00203488
2298.22237108 0.99964071 0.00032593 0.39882301 -0.44367808 276.66423776 -0.13485548 -0.21023560 0.00183396
2298.22306582 1.00021049 0.00032602 0.57972465 -0.63507981 272.79023870 -0.00333866 -0.24908447 0.00135478
2298.22376056 0.99986913 0.00032597 0.38530984 -0.12985842 268.92750010 -0.15291533 -0.23941040 0.00187036
2298.22445531 0.99999989 0.00032599 -0.26670189 -0.11012075 265.08039061 0.02920302 -0.24908447 0.00133165
2298.22515005 0.99936343 0.00032588 -0.01232884 0.16744348 261.25221116 -0.01088872 -0.26846313 0.00141049
2298.23070800 1.00109353 0.00032616 -0.34843687 -0.56807194 231.56464172 -0.07054416 -0.24908447 0.00163200
2298.23140274 0.99977412 0.00032595 -0.44914064 -0.51121617 227.98449416 -0.05212957 -0.26849365 0.00153536
2298.23209749 0.99978168 0.00032595 -0.09862471 0.07129170 224.43255448 0.08241786 -0.22967529 0.00103780
2298.23279223 0.99934835 0.00032588 -0.05722083 -0.31621897 220.90683191 -0.06570864 -0.24908447 0.00162123
2298.23348698 0.99920119 0.00032586 0.70036615 0.03361681 217.40488636 -0.11767260 -0.20050049 0.00164740
2298.23418172 1.00008298 0.00032600 0.21051769 -0.80706049 213.92427003 0.06835461 -0.24908447 0.00108865
2298.23487646 0.99993014 0.00032598 0.72856576 -0.04938804 210.46260034 -0.16303667 -0.24908447 0.00189880
2298.23557120 1.00099708 0.00032615 0.31095470 -0.37520105 207.01728674 -0.21691405 -0.21023560 0.00226713
2298.23626595 1.00057599 0.00032608 0.63856242 -0.55472796 203.58545893 -0.14118739 -0.24908447 0.00178239
2298.23696070 1.00060713 0.00032609 0.56450105 -0.55966699 200.16379391 -0.14570287 -0.25878906 0.00178065
2298.23765544 1.00084917 0.00032613 0.42031429 -0.76092763 196.74896352 -0.09813278 -0.26846313 0.00179117
2298.23835018 1.00020318 0.00032602 0.61083024 -1.06837578 193.33768970 -0.00658068 -0.30718994 0.00145825
2298.23904492 0.99934841 0.00032588 0.48495367 -0.26957014 189.92652849 -0.06691353 -0.28784180 0.00156874
2298.23973967 0.99938515 0.00032589 -0.07506970 -0.35110841 186.51224217 -0.04640097 -0.22967529 0.00153841
2298.24043441 0.99977507 0.00032595 -0.18000695 -0.17787674 183.09160063 0.00015375 -0.24908447 0.00138548
2298.24112916 0.99910341 0.00032584 -0.21677694 0.09527627 179.66138931 0.08259982 -0.26849365 0.00098885
2298.24182389 0.99988723 0.00032597 0.05827506 -0.33307882 176.21844456 -0.09518696 -0.22967529 0.00172000
2298.24251864 0.99964882 0.00032593 0.08682872 -0.04380078 172.75943630 -0.08539103 -0.27816772 0.00160715
2298.24390813 0.99936437 0.00032588 -0.20382875 -0.33847435 165.78186428 -0.06325483 -0.28784180 0.00158459
2298.24460288 0.99965253 0.00032593 -0.20662447 -0.26476923 162.25893918 -0.13612286 -0.19079590 0.00179938
2298.24529762 1.00069129 0.00032610 0.32368398 -0.20296515 158.71051962 -0.12125429 -0.26849365 0.00170352
2298.24599236 0.99996035 0.00032598 0.34277512 0.15899333 155.13460890 -0.01463514 -0.24908447 0.00135293
2298.24668710 1.00011734 0.00032601 -0.31119630 -0.07495107 151.52910932 0.03717968 -0.22967529 0.00121413
2298.24738185 0.99976950 0.00032595 -0.18180803 0.18939154 147.89332706 -0.03095022 -0.22967529 0.00141206
