# time-2457000 flux       flux_err  
1468.60290948 1.00008047 0.00053307
1468.60429839 1.00020707 0.00053295
1468.60568730 1.00023711 0.00053333
1468.60707621 0.99967277 0.00053291
1468.60846512 0.99934536 0.00053305
1468.60985403 1.00033617 0.00053341
1468.61124294 1.00058651 0.00053307
1468.61263185 1.00023890 0.00053308
1468.61402076 1.00023305 0.00053298
1468.61540967 0.99895501 0.00053289
1468.61679858 0.99969906 0.00053287
1468.61818748 1.00001383 0.00053311
1468.61957639 1.00071478 0.00053306
1468.62096530 0.99956322 0.00053297
1468.62235421 0.99962473 0.00053302
1468.62374312 1.00103080 0.00053307
1468.62513203 0.99948621 0.00053296
1468.62652094 0.99944013 0.00053297
1468.62790985 1.00006866 0.00053317
1468.62929876 0.99987870 0.00053313
1468.63068767 1.00170827 0.00053342
1468.63207658 1.00021768 0.00053305
1468.63346549 0.99933147 0.00053320
1468.63485440 0.99963337 0.00053318
1468.63624331 1.00003874 0.00053310
1468.63763222 0.99970275 0.00053311
1468.63902112 1.00119519 0.00053333
1468.64041003 0.99951458 0.00053292
1468.64179894 0.99989045 0.00053316
1468.64318785 0.99933338 0.00053296
1468.64457676 0.99999470 0.00053302
1468.64596567 0.99935615 0.00053264
1468.64735458 0.99973255 0.00053301
1468.64874349 0.99996930 0.00053324
1468.65013240 0.99940133 0.00053306
1468.65152131 1.00062776 0.00053314
1468.65291022 1.00052989 0.00053311
1468.65429913 0.99912602 0.00053290
1468.65568804 1.00055861 0.00053310
1468.65707695 1.00000966 0.00053291
1468.65846586 1.00015581 0.00053311
1468.65985476 0.99949759 0.00053280
1468.66124367 1.00007045 0.00053306
1468.66263258 0.99964345 0.00053298
1468.66402149 0.99984670 0.00053287
1468.66541040 0.99902022 0.00053278
1468.66679931 1.00065410 0.00053327
1468.66818822 0.99895114 0.00053280
1468.66957713 0.99932736 0.00053292
1468.67096604 0.99898088 0.00053286
1468.67235495 0.99949974 0.00053283
1468.67374386 0.99994087 0.00053286
1468.67513277 0.99936998 0.00053295
1468.67652168 1.00000703 0.00053307
1468.67791058 1.00030220 0.00053323
1468.67929949 0.99959588 0.00053297
1468.68068840 1.00012970 0.00053300
1468.68207731 0.99975628 0.00053275
1468.68346622 1.00046492 0.00053316
1468.68485513 0.99928778 0.00053264
1468.68624404 0.99972421 0.00053300
1468.68763295 0.99959368 0.00053298
1468.68902186 0.99939787 0.00053286
1468.69041077 1.00101459 0.00053337
1468.69179968 0.99848491 0.00053279
1468.69318859 0.99943358 0.00053302
1468.69457749 0.99960053 0.00053284
1468.69596640 0.99928892 0.00053295
1468.69735531 1.00043404 0.00053311
1468.69874422 1.00025606 0.00053308
1468.70013313 0.99952203 0.00053304
1468.70152204 0.99984461 0.00053282
1468.70291095 1.00040030 0.00053314
1468.70429986 0.99993914 0.00053303
1468.70568877 1.00025094 0.00053311
1468.70707768 0.99989313 0.00053284
1468.70846659 1.00100505 0.00053328
1468.70985550 0.99971962 0.00053293
1468.71124440 0.99925321 0.00053280
